Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
WKHS,581.05,99,99,99,91,1
BTBT,568.7,99,99,97,96,2
NIO,553.24,99,99,99,83,3
MNMD,547.63,99,99,99,99,4
CODX,513.1,99,99,99,99,5
GMGI,476.93,99,99,99,95,6
RUN,472.68,99,99,96,27,7
BGFV,455.51,99,98,86,5,8
BYRN,449.74,99,99,99,92,9
APPS,431.5,99,99,97,61,10
FKWL,423.9,99,99,96,98,11
FVRR,422.58,99,99,99,93,12
CLDX,420.72,99,99,99,30,13
CLSK,416.57,99,99,86,1,14
AMTX,408.97,99,98,70,24,15
AIFF,395.43,99,99,73,28,16
TSLA,393.36,99,99,99,99,17
EXPI,377.43,99,99,95,47,18
SBEV,376.5,99,99,2,63,19
APCX,372.95,99,96,98,99,20
CELH,368.88,99,99,98,92,21
ZM,364.23,99,99,98,98,22
DKNG,363.69,99,98,98,97,23
GNPX,361.36,99,99,99,99,24
ALT,359.72,99,99,99,98,25
SAVA,359.37,99,89,83,99,26
PRTS,358.87,99,99,99,94,27
RZLT,357.79,99,99,83,5,28
UAVS,356.51,99,99,99,53,29
COHN,355.26,99,99,96,44,30
PLL,352.97,99,17,31,16,31
MRSN,347.36,99,99,99,99,32
PENN,337.37,99,97,94,23,33
BLNK,336.41,99,99,99,42,34
SCNI,334.6,99,99,99,89,35
MVIS,332.51,99,98,99,2,36
KODK,330.45,99,98,26,37,37
ELVA,329.62,99,98,96,70,38
RVP,326.6,99,99,99,99,39
SITM,326.1,99,99,98,96,40
FNGA,323.54,99,99,98,78,41
FBRX,322.76,99,90,72,96,42
ADAP,320.87,99,99,99,96,43
OMI,306.54,99,98,92,98,44
DUOT,305.63,99,99,99,99,45
IPA,305.48,99,97,97,96,46
EVGN,305.44,99,97,9,19,47
PLUG,299.29,99,99,98,97,48
LAR,298.22,99,96,93,45,49
NFE,298.07,99,96,87,46,50
UUU,296.66,99,98,94,8,51
HYLN,295.61,99,99,98,82,52
CBAT,294.62,99,80,97,10,53
OTRK,294.09,99,99,92,98,54
FNGR,292.35,99,99,99,0,55
RMBL,290.33,99,99,67,0,56
GRWG,289.63,99,98,95,92,57
TOMZ,287.22,99,99,99,99,58
AWH,284.9,99,98,99,97,59
CMT,284.14,99,96,96,1,60
GRVY,283.5,99,98,93,57,61
GOTU,282.73,98,99,99,99,62
GORV,279.35,98,98,98,11,63
FSLY,279.01,98,99,99,79,64
STKL,278.51,98,97,98,50,65
FLGT,274.94,98,96,96,96,66
RVYL,273.25,98,98,31,14,67
SE,272.91,98,99,99,97,68
W,269.86,98,99,97,29,69
CWH,267.93,98,98,99,17,70
SKE,267.07,98,99,99,98,71
PRPL,266.95,98,94,98,78,72
PTON,265.98,98,98,97,95,73
EVOK,262.34,98,99,99,91,74
IZEA,260.09,98,99,99,7,75
CVNA,258.1,98,98,96,82,76
IBIO,255.97,98,98,99,99,77
BTAI,254.87,98,99,99,99,78
LMB,252.37,98,95,27,19,79
HURA,248.18,98,95,80,32,80
BCLI,246.22,98,97,98,96,81
BE,245.37,98,98,97,53,82
ACMR,243.32,98,99,99,98,83
GOGO,242.64,98,98,71,6,84
IRTC,242.25,98,98,91,92,85
COGT,241.12,98,99,99,2,86
ENPH,239.01,98,97,96,99,87
NAIL,238.84,98,75,80,0,88
LNW,238.56,98,68,79,5,89
EDUC,236.2,98,98,94,32,90
ARCT,234.56,98,98,99,98,91
PACB,232.39,98,92,33,11,92
INTZ,232.33,98,97,90,23,93
SCNX,231.91,98,98,99,99,94
AMRK,231.62,98,96,94,96,95
