Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
RGTI,567.85,99,99,99,99,1
NVFY,534.57,99,95,97,11,2
QUBT,528.78,99,99,99,99,3
TOI,498.19,99,99,99,99,4
QBTS,486.03,99,99,99,99,5
OKLO,469.31,99,99,99,98,6
AMPX,428.23,99,99,98,98,7
TDUP,422.21,99,99,99,97,8
PRCH,414.46,99,99,99,98,9
SY,403.63,99,99,75,76,10
MNPR,388.7,99,99,99,99,11
NKTR,370.34,99,96,4,24,12
CGTX,369.14,99,99,2,5,13
LIXT,362.23,99,98,2,9,14
IREN,360.75,99,97,77,26,15
DBVT,355.07,99,99,99,99,16
SLGL,345.44,99,98,80,37,17
BE,344.33,99,98,83,95,18
YI,340.69,99,99,99,99,19
AREC,336.65,99,92,91,8,20
NBY,335.84,99,50,22,13,21
UAMY,324.99,99,99,99,99,22
AGFY,313.99,99,99,99,98,23
KALA,306.03,99,94,8,73,24
JMIA,305.34,99,96,26,4,25
AACG,294.38,99,98,57,84,26
DALN,293.67,99,99,26,75,27
SIFY,293.65,99,98,89,94,28
UUU,288.38,99,95,96,74,29
PGEN,287.38,99,97,84,96,30
EQ,284.17,99,98,2,51,31
IONQ,283.24,99,97,99,98,32
ALAB,282.09,99,98,89,41,33
CRDO,281.64,99,98,98,92,34
PSIX,279.83,99,99,99,99,35
AEVA,277.98,99,98,99,93,36
CIFR,277.03,99,85,57,12,37
PGY,276.72,99,98,95,83,38
OCC,274.64,99,95,40,86,39
AREN,271.16,99,99,99,95,40
GOSS,271.09,98,96,92,92,41
CHEK,269.43,98,7,13,31,42
LPTH,267.42,98,95,96,90,43
VVPR,267.19,98,99,99,94,44
CLS,265.33,98,97,97,94,45
AMLX,264.48,98,97,96,89,46
HSAI,262.82,98,99,98,99,47
RKLB,262.57,98,99,99,99,48
LEU,262.55,98,98,99,92,49
COMM,259.58,98,99,97,98,50
IMAB,256.89,98,99,98,15,51
ATAI,255.79,98,98,97,82,52
VFF,255.04,98,99,86,14,53
MP,254.06,98,99,97,96,54
OUST,253.39,98,99,98,92,55
HOOD,252.39,98,99,98,97,56
MLYS,251.54,98,75,51,89,57
SATS,250.95,98,81,67,90,58
RLMD,250.6,98,51,90,1,59
ENTO,250.52,98,94,32,20,60
AMPG,245.92,98,97,93,79,61
VSAT,245.68,98,98,81,56,62
BW,241.17,98,89,19,9,63
CYD,240.86,98,98,96,97,64
IPA,239.13,98,99,97,14,65
VGZ,238.75,98,94,94,91,66
LDI,237.78,98,66,17,7,67
WULF,233.16,98,97,32,17,68
PL,232.22,98,97,96,94,69
