Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CASY, 15.68B,2025-03-12, 402.07$,  2.39,  3.08,5,186,  0.98,  1.01,  1.04,  1.03,  1.05,  1.02,  1.03,0.873,2025-03-13,1,-4.2406%
CRH, 64.06B,2025-03-12,  98.38$,  2.20,  1.69,4,1,  1.00,  1.04,  1.09,  1.04,  1.09,  1.05,  1.03,1.368,2025-03-13,1,-3.8422%
FNV, 30.28B,2025-03-12, 147.15$,  1.61,  2.76,451,143,  1.10,  1.16,  1.17,  1.06,  1.07,  1.01,  1.02,0.655,2025-03-26,14,4.1658%
LI, 28.28B,2025-03-12,  29.73$,  2.96,  1.72,8,2,  1.17,  1.25,  1.30,  1.06,  1.11,  1.05,  1.01,0.846,2025-03-14,2,-7.6354%
NRG, 19.83B,2025-03-12,  92.47$,  1.59,  1.67,5,1,  0.91,  1.00,  1.05,  1.10,  1.15,  1.04,  1.03,1.123,2025-03-13,1,-1.6762%
PRMB, 12.96B,2025-03-12,  31.32$,  1.69,  2.49,3,1,  0.97,  1.13,  1.21,  1.17,  1.25,  1.06,  1.06,1.087,2025-03-13,1,-0.3193%
RYAN, 18.76B,2025-03-12,  69.28$,  1.89,  1.83,5,13,  1.04,  1.03,  1.07,  0.99,  1.03,  1.04,  1.03,0.708,2025-03-13,1,-1.4290%
VST, 42.18B,2025-03-12, 121.71$,  1.79,  1.94,5,6,  0.78,  0.94,  1.02,  1.19,  1.30,  1.09,  1.06,1.232,2025-03-13,1,-3.2126%
AVERAGE,,,,,,,,,,,,,,,,,2.75,-2.2737% (-95.2765%)
