Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
BMO, 71.02B,2025-02-25, 104.14$,  1.92,  1.99,728,7,  1.05,  1.13,  1.15,  1.07,  1.09,  1.02,  1.01,1.098,2025-03-03,6,-2.4198%
LYG, 58.56B,2025-02-25,   3.55$,  1.69,  5.65,3650,0,  1.22,  1.21,  1.23,  0.99,  1.01,  1.02,  1.03,1.253,2025-03-10,13,2.8169%
VRSN, 24.10B,2025-02-25, 238.24$,  2.16,  1.94,781,42,  1.13,  1.24,  1.26,  1.10,  1.12,  1.02,  1.02,0.872,2025-03-11,14,-0.7136%
WPC, 13.77B,2025-02-25,  64.32$,  2.05,  1.79,397,2,  1.15,  1.13,  1.14,  0.98,  0.99,  1.01,  1.01,0.974,2025-03-06,9,-0.5597%
YUM, 44.29B,2025-02-25, 154.15$,  2.24,  1.52,3650,10,  1.15,  1.15,  1.16,  1.01,  1.01,  1.00,  1.00,1.029,2025-03-11,14,1.6542%
AVERAGE,,,,,,,,,,,,,,,,,11.20,0.1556% (5.1978%)
