Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
DOGZ,578.68,99,99,99,45,1
MNPR,559.42,99,99,86,96,2
ASTS,555.94,99,99,99,7,3
PSIX,554.77,99,99,99,18,4
SMMT,477.04,99,99,99,98,5
CAPR,474.21,99,99,23,93,6
WLGS,462.65,99,98,11,9,7
LENZ,444.2,99,99,99,99,8
SLNHP,431.36,99,97,99,45,9
WHLRL,422.03,99,97,93,58,10
LSF,417.37,99,99,99,99,11
INSG,412.51,99,99,99,28,12
CRVS,412.13,99,99,97,24,13
RAIL,389.39,99,99,49,90,14
WAVE,387.59,99,99,91,96,15
SMR,383.41,99,98,98,94,16
ATER,368.79,99,99,99,99,17
NEON,364.37,99,99,96,84,18
GEVO,347.39,99,99,6,7,19
LUMN,327.55,99,99,99,13,20
CLOV,324.82,99,99,98,8,21
LASE,324.52,99,99,97,95,22
JANX,317.14,99,99,99,99,23
COMM,309.9,99,99,97,2,24
EXOD,309.79,99,99,99,99,25
ALTS,308.02,99,98,98,99,26
BBLGW,307.68,99,99,99,99,27
SGMO,307.07,99,98,95,16,28
NXL,304.97,99,15,98,99,29
VSSYW,304.84,99,98,99,97,30
CRMD,296.33,99,98,36,96,31
CVNA,296.2,99,99,99,99,32
RNA,292.71,99,99,99,99,33
EBS,291.45,99,99,99,97,34
TIL,289.47,99,99,83,53,35
MSTR,285.71,99,99,99,99,36
CURI,284.96,99,99,94,97,37
HROW,283.22,99,99,98,12,38
EVGO,282.59,99,96,97,6,39
CORZ,279.6,99,99,99,27,40
NVDX,278.13,99,99,99,99,41
NNE,277.48,99,98,98,31,42
WULF,276.44,99,98,98,93,43
WLFC,271.46,99,99,98,82,44
EUDA,268.65,99,98,99,95,45
RMSG,266.82,99,99,63,53,46
AUST,266.29,99,82,87,90,47
PSNL,264.97,99,99,99,76,48
APP,258.66,99,99,96,99,49
RZLT,257.16,99,99,99,98,50
VKTX,251.45,99,99,99,99,51
LTBR,247.04,99,12,11,7,52
NVDL,243.38,99,99,99,99,53
NTRBW,239.79,99,99,99,82,54
NRIX,237.73,99,98,99,97,55
WVE,236.57,99,95,80,90,56
BVS,236.12,99,99,98,98,57
SRRK,236.01,99,14,10,93,58
NVDU,232.97,99,98,99,98,59
ATGL,230.7,99,98,12,6,60
EWTX,227.11,99,99,96,98,61
AEYE,226.55,99,99,99,99,62
ADMA,225.63,99,99,99,96,63
EOSE,224.97,99,99,97,2,64
ESGL,224.25,99,99,98,14,65
CADL,224.01,99,99,99,99,66
KINS,221.09,99,99,99,98,67
MESO,220.73,99,99,98,99,68
RCAT,220.3,99,99,99,96,69
GDS,219.51,99,99,90,25,70
PCT,219.21,99,98,93,17,71
MBRX,219.01,99,99,99,99,72
DAVE,218.25,99,99,99,99,73
AZ,217.99,99,92,43,1,74
TKNO,217.75,99,99,97,9,75
ASPI,216.58,99,93,45,99,76
JG,214.56,99,99,15,12,77
GGAL,213.62,99,98,93,98,78
CAVA,213.08,99,99,97,96,79
PDYN,210.42,99,96,98,97,80
CDNA,209.14,99,99,99,87,81
PCTTU,209.1,99,97,91,62,82
RKLB,209.08,99,98,65,16,83
TECX,207.89,99,98,57,53,84
DDL,207.25,99,98,36,15,85
NUTX,206.7,99,98,5,0,86
OCUL,206.28,99,97,97,92,87
AUR,205.63,99,98,94,94,88
TVGN,205.16,99,1,1,0,89
VST,204.66,99,99,97,99,90
CNVS,202.9,99,21,11,3,91
SG,202.8,99,98,98,98,92
JVA,202.35,99,99,98,90,93
PRM,202.25,98,99,98,95,94
RMTI,201.23,98,99,37,19,95
RDW,201.13,98,97,98,90,96
OKLO,200.08,98,14,8,91,97
CMPO,199.78,98,98,87,89,98
SWIM,198.62,98,99,90,65,99
TVTX,197.75,98,97,83,8,100
IONR,196.56,98,95,9,86,101
SKGRW,196.01,98,91,99,99,102
VHI,195.31,98,98,91,74,103
DUO,195.26,98,99,7,2,104
ROOT,194.68,98,98,99,99,105
UAMY,193.95,98,99,91,10,106
AGX,193.6,98,98,95,95,107
IDR,193.17,98,98,98,95,108
POWL,193.05,98,98,94,97,109
ONFO,192.18,98,95,95,15,110
LUNR,191.88,98,98,12,90,111
TISI,191.44,98,98,93,45,112
SPRY,190.99,98,99,96,96,113
IGMS,190.96,98,99,70,79,114
NAMSW,190.84,98,96,98,99,115
TLN,190.48,98,99,97,97,116
GLUE,190.47,98,74,14,84,117
SOUN,190.41,98,96,98,99,118
FTAI,190.32,98,99,98,98,119
ETON,189.49,98,96,31,29,120
INLX,189.37,98,98,96,93,121
HYLN,189.22,98,98,97,91,122
APLT,188.79,98,99,98,98,123
PLTR,188.65,98,98,92,92,124
WHLRP,187.82,98,94,97,62,125
ZETA,187.03,98,99,99,97,126
QH,186.26,98,98,3,2,127
BMA,186.16,98,98,95,99,128
PLSE,185.78,98,99,99,48,129
VRAX,184.32,98,96,83,3,130
AKA,183.74,98,99,98,99,131
SUPV,183.7,98,97,96,99,132
MRT,182.66,98,98,97,98,133
PPTA,182.48,98,99,96,94,134
AVAH,182.06,98,99,98,93,135
KRRO,182.0,98,25,94,97,136
AQST,181.9,98,99,95,95,137
QTTB,181.47,98,99,98,96,138
BKTI,181.26,98,97,23,42,139
IPW,181.0,98,99,99,21,140
HIMS,181.0,98,96,99,93,141
IREN,180.77,98,83,99,88,142
RGS,180.39,98,99,99,2,143
BNTC,180.18,98,98,99,99,144
MTEN,179.97,98,95,23,97,145
AXGN,179.95,98,98,94,14,146
INOD,178.87,98,97,98,8,147
CSLR,178.25,98,99,28,2,148
FSI,178.23,98,98,23,18,149
BURU,177.95,98,99,99,4,150
CLPT,177.54,98,98,76,14,151
PRAX,177.35,98,97,99,99,152
INSM,177.13,98,98,99,62,153
TPC,177.02,98,99,97,98,154
KOSS,176.15,98,99,99,49,155
AENT,176.05,98,97,36,90,156
MYTE,175.73,98,26,83,89,157
ATYR,175.34,98,66,80,35,158
IESC,175.0,98,98,98,99,159
ASM,174.92,98,96,97,90,160
REE,174.63,98,95,16,9,161
EXK,174.33,98,94,95,90,162
BFLY,173.94,98,97,70,13,163
LEU,173.58,98,76,16,50,164
QFIN,173.53,98,97,80,86,165
EAT,172.87,98,96,93,93,166
BBAR,171.95,98,96,88,98,167
HOOD,171.67,98,95,95,97,168
UXIN,171.06,98,99,4,3,169
DCTH,170.91,98,97,98,90,170
LWAY,170.67,98,98,19,99,171
PRCT,170.55,98,97,93,96,172
USD,170.14,98,97,98,98,173
BGM,169.99,98,98,98,67,174
CRDO,169.48,98,93,96,86,175
CHCI,169.12,98,98,86,97,176
IKT,169.06,98,21,21,5,177
VERA,168.85,98,98,97,99,178
TRUP,168.82,98,95,96,21,179
TZOO,168.62,98,96,88,70,180
UPST,168.43,98,95,13,20,181
IONQ,168.42,98,21,8,16,182
ALDX,167.85,98,94,23,57,183
COHR,167.41,98,97,92,87,184
FLXS,167.39,98,97,92,95,185
AIRG,167.14,97,97,95,87,186
PTGX,167.11,97,97,98,84,187
BYRN,166.81,97,99,93,99,188
FLGC,166.53,97,86,10,84,189
NVDA,166.04,97,97,98,97,190
OPT,165.71,97,98,16,84,191
APLD,165.62,97,94,39,6,192
SKE,164.99,97,97,95,59,193
CVKD,164.92,97,96,9,5,194
TREE,164.88,97,98,98,98,195
AMSC,164.88,97,98,99,97,196
OXBR,164.63,97,98,99,62,197
SN,164.47,97,98,97,96,198
LPTX,163.93,97,89,14,75,199
SE,163.8,97,97,81,88,200
CLS,163.19,97,91,96,98,201
KYMR,162.95,97,98,98,96,202
LFVN,162.92,97,98,93,81,203
GCI,162.89,97,98,96,93,204
CKPT,162.88,97,62,90,12,205
HTCO,162.41,97,23,10,93,206
PRQR,161.97,97,50,62,83,207
CRS,161.91,97,98,98,96,208
BWAY,161.48,97,97,97,98,209
YOU,161.39,97,97,40,16,210
ANNX,161.31,97,94,97,85,211
LODE,161.24,97,98,2,3,212
RKDA,161.15,97,24,50,5,213
WLDN,161.11,97,96,97,96,214
HEPS,160.93,97,87,98,74,215
PHAT,160.6,97,98,85,72,216
UI,160.46,97,96,94,13,217
RYAM,160.13,97,98,96,24,218
STEC,159.85,97,5,0,1,219
VRNA,159.72,97,97,90,15,220
LX,159.61,97,95,18,17,221
CMMB,159.6,97,98,94,69,222
SFM,159.36,97,98,98,97,223
NN,159.23,97,83,95,99,224
SMTC,158.55,97,97,91,98,225
BZFD,158.48,97,96,98,94,226
VOXX,158.07,97,90,1,5,227
PI,158.07,97,99,96,98,228
DSY,157.97,97,95,0,6,229
RAYA,157.96,97,16,46,10,230
TGTX,157.77,97,97,94,88,231
VRT,157.46,97,97,90,99,232
NTRB,157.44,97,97,98,83,233
GEV,156.9,97,97,67,81,234
CIA,156.7,97,93,42,14,235
GNSS,156.39,97,96,88,79,236
BW,156.31,97,86,13,5,237
CLBT,155.65,97,97,96,94,238
VITL,155.16,97,97,99,98,239
AHR,154.77,97,98,86,52,240
PNTG,154.71,97,98,98,96,241
SRTS,154.55,97,97,99,83,242
ILLR,154.43,97,99,99,99,243
USLM,154.35,97,98,96,97,244
CNTA,154.11,97,98,89,95,245
TLSIW,154.07,97,71,99,99,246
ILAG,153.84,97,99,41,11,247
FOA,153.07,97,97,22,4,248
STOK,152.84,97,97,99,98,249
MOD,152.84,97,98,97,99,250
VNET,152.71,97,97,19,16,251
QTWO,152.52,97,97,97,97,252
CCLD,152.16,97,97,97,9,253
UAL,151.78,97,87,20,84,254
WOOF,151.62,97,96,88,2,255
NGD,151.55,97,98,97,94,256
IPX,151.54,97,97,96,95,257
NISN,151.31,97,99,99,98,258
IAG,151.17,97,97,93,94,259
TARS,151.0,97,92,24,97,260
NRSN,150.93,97,84,13,89,261
RNTX,150.93,97,90,17,97,262
CEG,150.92,97,97,87,97,263
RSI,150.85,97,97,98,97,264
BILI,150.76,97,97,83,53,265
AEI,150.67,97,69,82,1,266
CRPT,150.5,97,90,96,97,267
MPTI,150.47,97,94,96,95,268
DSGN,150.42,97,98,96,94,269
OPFI,150.37,97,94,93,63,270
SGRP,150.25,97,97,95,96,271
REAX,150.15,97,99,99,99,272
QUBT,150.06,97,23,9,16,273
AMLX,150.06,97,48,3,0,274
PCVX,150.03,97,97,91,82,275
UTSL,149.68,97,98,95,87,276
ECOR,149.65,97,79,31,59,277
VBFC,149.49,96,97,72,29,278
CLMB,149.31,96,97,93,83,279
DYN,149.28,96,98,99,98,280
DJT,149.11,96,7,82,98,281
COMP,148.86,96,97,94,71,282
EQ,148.79,96,32,12,98,283
ORGN,148.76,96,98,14,80,284
FNGA,148.75,96,94,96,97,285
BWIN,148.56,96,97,97,84,286
EAF,148.46,96,19,1,14,287
ARM,148.43,96,95,97,96,288
CANG,148.25,96,90,92,89,289
NAGE,148.13,96,97,95,99,290
USAS,148.05,96,82,19,20,291
LMB,148.04,96,97,96,96,292
CDE,147.88,96,98,97,97,293
AGMH,147.46,96,98,7,5,294
NTRA,147.37,96,97,97,97,295
FHTX,147.3,96,96,91,92,296
CATX,147.16,96,99,98,99,297
YINN,146.76,96,96,15,55,298
ESOA,146.2,96,96,94,98,299
LC,146.05,96,94,94,86,300
CORT,145.92,96,96,94,30,301
CXDO,145.9,96,93,96,98,302
AMZE,145.64,96,95,5,83,303
HBB,145.4,96,98,89,97,304
SNDA,145.38,96,97,99,99,305
COE,145.33,96,98,98,46,306
AAOI,145.2,96,91,13,98,307
USGO,145.07,96,85,24,10,308
DJTWW,144.78,96,3,18,11,309
JXN,144.68,96,96,97,97,310
COGT,144.61,96,94,90,24,311
HTCR,144.4,96,53,20,89,312
ACLX,144.3,96,97,89,66,313
ELMD,144.22,96,97,86,96,314
DAPP,144.16,96,86,94,93,315
TPL,144.03,96,93,95,62,316
TIGR,143.87,96,88,23,49,317
BOOT,143.8,96,97,92,87,318
APGE,143.71,96,98,96,98,319
TPG,143.35,96,94,89,92,320
FAS,143.23,96,95,93,93,321
MMYT,143.23,96,96,97,97,322
SOC,143.2,96,98,94,29,323
JSPR,143.01,96,95,90,96,324
EDN,142.88,96,94,32,95,325
POET,142.8,96,99,90,76,326
HUT,142.65,96,29,92,19,327
ODYS,142.51,96,90,96,98,328
CMCM,142.45,96,95,94,97,329
ZIM,142.45,96,98,97,75,330
AXON,142.36,96,95,86,92,331
TCBX,142.24,96,92,80,84,332
HITI,142.2,96,39,38,94,333
FUTU,141.95,96,96,27,93,334
ZLAB,141.94,96,85,19,7,335
PHUN,141.75,96,5,2,2,336
NGNE,141.61,96,96,98,97,337
LEE,141.35,96,15,17,82,338
CNTX,141.34,96,90,98,97,339
NKTR,141.27,96,96,97,98,340
TPB,141.25,96,95,95,93,341
FICO,141.22,96,96,96,88,342
