Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Sell Date,Holding Duration,Profit
CQP, 30.83B,2025-02-10,  63.56$,  3.24,  3.52,3,3,  1.11,  1.24,  1.27,  1.11,  1.14,  1.03,  1.03,N/A,N/A,N/A
DOCS, 12.17B,2025-02-10,  83.14$,  3.01,  2.40,839,1,  1.50,  1.89,  2.10,  1.26,  1.40,  1.11,  1.09,N/A,N/A,N/A
MNDY, 13.43B,2025-02-10, 326.58$,  3.51,  7.55,801,0,  1.29,  1.26,  1.31,  0.98,  1.02,  1.04,  1.02,N/A,N/A,N/A
NET, 42.00B,2025-02-10, 172.49$,  2.89,  2.26,801,1,  1.46,  1.81,  1.90,  1.24,  1.30,  1.05,  1.04,N/A,N/A,N/A
TKO, 12.72B,2025-02-10, 172.64$,  2.69,  2.13,3650,1,  1.19,  1.36,  1.42,  1.14,  1.20,  1.05,  1.06,N/A,N/A,N/A
TTD, 28.89B,2025-02-10, 122.54$,  1.89,  1.79,8,32,  0.98,  1.08,  1.13,  1.10,  1.15,  1.05,  1.04,N/A,N/A,N/A
YMM, 13.48B,2025-02-10,  12.80$,  2.34,  1.82,806,37,  1.16,  1.40,  1.42,  1.20,  1.22,  1.01,  1.05,N/A,N/A,N/A
