Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
IVT,488.97,99,99,99,0,1
SQFTP,436.48,99,99,99,99,2
SCWO,379.71,99,99,99,99,3
ISPO,377.24,99,64,42,21,4
AMR,354.03,99,99,99,98,5
HUDI,341.99,99,99,99,5,6
OBE,333.93,99,99,99,99,7
ZBAI,314.82,99,99,99,99,8
SANG,303.3,99,99,99,35,9
HPKEW,302.16,99,99,99,87,10
BPT,272.56,99,99,90,53,11
PECO,266.1,99,99,99,99,12
AEHR,261.34,99,99,99,99,13
RGC,249.08,99,99,97,99,14
BTCS,244.82,99,99,99,99,15
SRTS,237.71,99,99,96,41,16
BTE,229.16,99,99,99,97,17
DTST,228.6,99,99,99,99,18
EP,226.42,99,99,99,98,19
VET,222.79,99,99,96,71,20
BTU,220.0,99,98,99,99,21
PBT,217.27,99,99,98,89,22
NRT,209.52,99,99,97,95,23
LXU,209.52,99,99,99,98,24
CLMT,209.3,99,99,99,94,25
METC,207.86,99,99,98,98,26
RELI,207.52,99,99,7,2,27
LWLG,204.59,99,99,99,99,28
UAN,204.28,99,99,99,99,29
IVDA,197.79,99,99,99,90,30
LABD,197.47,99,99,59,3,31
AA,196.03,99,99,96,95,32
CPSS,193.49,99,99,96,88,33
GTE,192.69,99,95,95,77,34
PHUN,190.68,99,90,99,22,35
KZR,189.76,99,99,98,87,36
WFRD,187.81,99,99,99,95,37
DXLG,187.57,99,99,99,99,38
SGLY,185.18,99,96,57,60,39
CRDB,184.88,99,99,87,91,40
EGY,182.8,99,97,94,81,41
RES,182.05,99,91,30,10,42
ZIM,181.3,99,99,98,98,43
IDR,179.87,99,99,95,21,44
DVN,179.13,99,99,98,93,45
HPK,178.86,99,97,95,66,46
PTEN,178.28,99,96,58,79,47
ESOA,177.7,99,97,42,92,48
VIST,175.59,99,97,95,91,49
EPM,174.89,99,95,94,74,50
OXBR,174.51,99,99,97,94,51
WEBS,174.4,99,98,15,1,52
PDS,173.22,99,96,90,89,53
UCO,172.96,99,98,97,92,54
GRI,172.04,99,65,31,85,55
SBLK,172.03,99,93,93,97,56
PAMT,171.43,99,99,99,88,57
SM,171.25,99,99,99,99,58
CVE,169.72,99,99,97,80,59
ASRT,168.36,99,99,22,1,60
LQDA,168.27,99,99,94,10,61
AIFF,168.01,99,98,96,97,62
CEPU,167.14,99,73,89,74,63
ARLP,166.54,99,99,96,95,64
ERX,165.78,99,98,94,64,65
MVO,165.78,99,98,97,95,66
CNR,165.21,99,97,98,98,67
GRN,164.07,99,99,96,94,68
ESEA,163.9,99,98,99,99,69
SGML,163.54,99,99,99,98,70
NRP,161.72,99,99,97,84,71
DIG,161.35,99,98,95,71,72
VRN,161.26,99,99,95,83,73
VOC,161.03,98,97,93,94,74
CENX,159.33,98,93,76,37,75
SPLP,158.94,98,98,98,98,76
VALU,158.74,98,99,90,81,77
HNRG,158.51,98,63,95,95,78
GOGL,158.46,98,77,82,96,79
TROO,158.03,98,98,99,99,80
BBW,157.77,98,99,98,98,81
AR,156.48,98,98,98,98,82
EDRY,156.4,98,93,98,99,83
SD,156.25,98,98,98,98,84
EXEEL,155.57,98,97,95,75,85
CAPS,155.49,98,98,9,15,86
MIRM,155.29,98,81,14,10,87
HDSN,155.17,98,98,98,96,88
PRT,154.99,98,97,92,95,89
ECPG,154.75,98,98,93,64,90
FANG,154.15,98,98,96,85,91
BERZ,153.98,98,91,8,9,92
VAL,153.58,98,97,91,70,93
DAC,153.55,98,98,98,99,94
CNQ,153.37,98,98,93,72,95
CUBI,152.77,98,99,98,96,96
FLNG,152.5,98,97,98,95,97
QRHC,152.47,98,97,95,98,98
