Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
ACIC,530.69,99,99,99,99,1
CRIS,510.43,99,6,29,48,2
PROP,412.82,99,99,97,12,3
TLSIW,393.18,99,99,97,99,4
AHG,381.63,99,99,5,9,5
GDHG,360.62,99,98,16,46,6
RENB,329.6,99,99,1,13,7
BHAT,322.79,99,98,96,32,8
SYBX,312.71,99,99,8,7,9
TPST,308.71,99,0,2,37,10
MLTX,301.98,99,99,99,99,11
SFWL,283.24,99,99,95,69,12
ENLT,264.4,99,99,99,99,13
TSHA,262.98,99,99,5,2,14
LFMD,262.91,99,99,99,12,15
MPTI,261.87,99,97,47,76,16
GPCR,244.08,99,93,88,39,17
OLMA,241.43,99,99,98,98,18
CABA,238.74,99,99,99,99,19
APLT,231.95,99,99,97,96,20
CVNA,227.59,99,99,99,4,21
ANF,225.99,99,99,98,43,22
AAOI,221.88,99,99,99,14,23
NSPR,221.24,99,99,99,42,24
TPCS,220.84,99,99,99,99,25
COSM,219.96,99,99,99,99,26
GDXU,219.8,99,99,99,99,27
HRTG,217.59,99,99,98,97,28
SMCI,216.55,99,99,99,99,29
IMVT,215.05,99,99,99,99,30
MTRX,212.0,99,99,81,26,31
GEOS,211.07,99,99,95,97,32
YHGJ,209.63,99,99,97,98,33
MNSO,209.06,99,99,99,99,34
WHLRL,208.24,99,98,76,67,35
IMMX,207.76,99,98,41,97,36
DAKT,205.87,99,99,97,96,37
SOWG,202.34,99,98,97,98,38
IZM,201.33,99,99,99,38,39
VRT,200.95,99,99,99,87,40
USM,200.65,99,99,7,10,41
KUKE,200.12,99,95,5,66,42
LMB,197.49,99,99,99,99,43
PHVS,196.66,99,98,98,83,44
LWAY,195.29,99,98,81,81,45
ORN,193.08,99,99,95,54,46
TNGX,192.62,99,99,7,7,47
APP,191.5,99,99,97,47,48
MAMA,191.48,99,99,99,98,49
LFVN,190.97,99,98,93,41,50
ELTK,190.59,99,98,98,58,51
POWL,189.78,99,99,99,98,52
NGL,188.85,99,99,99,98,53
PT,186.09,99,97,97,98,54
STRL,184.33,99,99,98,96,55
ACXP,183.81,99,3,5,28,56
SHOT,183.35,99,99,95,6,57
MATH,183.28,99,97,97,93,58
INTR,183.11,99,97,97,9,59
TDS,181.34,99,98,5,5,60
ESOA,180.78,99,97,90,28,61
SIF,180.48,99,94,20,14,62
ACMR,179.12,99,98,87,38,63
LABD,179.03,99,82,17,17,64
CSPI,178.98,99,98,93,97,65
CIFR,178.97,99,99,99,95,66
HNRG,178.12,99,98,86,88,67
GRPN,178.1,99,99,93,2,68
RELY,176.75,99,98,93,98,69
DHC,176.24,99,97,99,24,70
FBL,174.49,99,99,99,99,71
BHVN,173.79,99,98,96,94,72
ENGN,173.5,99,71,56,74,73
DERM,173.35,99,98,43,9,74
CWCO,173.12,99,97,84,92,75
NVDL,172.5,99,99,99,98,76
REKR,172.4,99,99,99,22,77
GBTC,171.88,99,96,92,92,78
OKUR,171.4,99,99,98,99,79
GLBS,171.23,99,97,9,13,80
ADSE,171.16,99,98,97,5,81
SYM,170.59,99,98,99,99,82
TOI,170.12,99,98,48,0,83
TALK,169.54,99,99,98,33,84
NVDA,169.41,98,99,99,98,85
MOD,168.6,98,99,98,95,86
BBIO,167.95,98,99,99,96,87
NUVL,167.18,98,97,97,99,88
GYRE,166.85,98,96,68,4,89
CAMT,166.4,98,99,97,62,90
CMT,166.23,98,98,97,98,91
SVRA,165.69,98,98,98,94,92
TTT,165.42,98,96,88,52,93
CRDB,165.31,98,98,87,97,94
GNE,164.91,98,90,77,98,95
TMV,164.64,98,96,87,52,96
IMNM,163.87,98,98,96,92,97
NPCE,163.49,98,99,26,93,98
PFIX,163.25,98,96,81,85,99
UEC,163.1,98,98,67,12,100
CLS,162.63,98,99,98,43,101
MOBBW,162.52,98,20,98,10,102
MYO,161.63,98,98,51,7,103
NPKI,161.46,98,98,92,86,104
FSTR,161.23,98,98,89,30,105
GNLX,161.04,98,99,99,99,106
BWMX,160.59,98,98,94,94,107
AMRX,160.0,98,99,94,15,108
NATR,159.62,98,97,93,79,109
PKOH,159.34,98,96,94,89,110
CNR,159.22,98,97,84,81,111
TAL,158.4,98,96,93,90,112
VIST,157.56,98,98,97,98,113
EDU,157.04,98,98,96,98,114
WFRD,156.76,98,98,98,98,115
ANTX,156.76,98,97,44,2,116
CMPR,156.29,98,98,98,95,117
NN,156.28,98,99,87,9,118
XPO,155.92,98,99,97,95,119
XTNT,155.5,98,97,98,62,120
CRNX,155.01,98,98,26,88,121
TECX,154.79,98,98,98,23,122
FTI,153.89,98,98,96,96,123
UUU,153.62,98,64,90,17,124
ELVN,153.19,98,99,99,99,125
ATLX,152.86,98,99,99,99,126
WALDW,152.82,98,79,13,10,127
VIRC,152.61,98,98,57,42,128
GIFT,152.21,98,98,99,99,129
AVPT,150.91,98,96,90,47,130
NBTX,150.38,98,99,99,98,131
PAY,150.31,98,98,75,17,132
TDW,150.18,98,98,98,97,133
PLTR,149.73,98,98,99,23,134
GTEC,149.41,98,98,12,3,135
TCRX,149.25,98,85,17,84,136
BWLP,149.13,98,97,93,58,137
CELH,148.99,98,97,94,94,138
XPON,148.95,98,89,97,99,139
GALT,148.91,98,93,18,87,140
SMHI,148.86,98,98,94,75,141
BLTE,148.81,98,97,7,88,142
MCVT,148.66,98,95,16,33,143
FNGR,148.5,98,99,99,40,144
FTAI,148.42,98,97,95,96,145
FEMY,148.28,98,99,2,9,146
CASI,148.14,98,73,68,86,147
JBL,148.09,98,97,96,89,148
PESI,147.93,98,97,96,98,149
BWAY,147.84,98,98,68,4,150
DELL,147.79,98,97,87,83,151
LPG,147.76,98,96,94,87,152
NU,147.29,98,95,96,87,153
ALTO,147.04,98,98,97,1,154
LLY,146.85,98,96,86,95,155
HDSN,146.85,98,97,39,23,156
TZA,146.68,98,37,8,84,157
ACHR,146.49,98,98,99,12,158
IDYA,146.48,98,97,88,94,159
EHTH,145.92,98,89,97,78,160
SRTY,145.88,98,35,8,84,161
ELF,145.83,98,98,99,99,162
META,145.8,98,98,98,97,163
QVCGB,145.53,98,90,92,57,164
FRO,145.4,98,95,88,94,165
DRV,145.29,98,88,23,86,166
VRA,145.08,98,96,95,89,167
BRBR,144.86,98,95,86,97,168
MREO,144.82,97,97,75,96,169
FG,144.58,97,95,94,30,170
TTI,144.52,97,99,94,16,171
GASS,143.94,97,97,97,63,172
URG,143.76,97,97,39,20,173
PDD,143.69,97,94,92,79,174
UGP,143.46,97,92,95,94,175
