Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
GRRR,589.76,99,99,87,7,1
MYNZ,583.17,99,99,99,1,2
RGTI,567.47,99,99,99,7,3
MNPR,563.21,99,99,99,12,4
NUKK,561.09,99,99,2,0,5
CTM,552.08,99,99,95,10,6
HAO,522.95,99,99,0,11,7
LIDRW,514.67,99,99,96,81,8
KC,507.84,99,99,99,7,9
TSSI,497.62,99,99,99,99,10
WHLRL,497.05,99,97,86,84,11
DATSW,486.97,99,99,92,4,12
CPIX,455.02,99,99,11,15,13
VNET,449.2,99,99,95,86,14
IDAI,440.65,99,99,90,1,15
ATGL,440.27,99,98,99,2,16
LAES,429.61,99,99,3,2,17
PSIX,425.62,99,99,99,99,18
QUBT,424.35,99,99,99,13,19
WGS,405.87,99,99,99,99,20
JYD,396.35,99,99,94,9,21
LX,389.81,99,99,99,26,22
JVA,384.67,99,99,99,98,23
NTRBW,380.55,99,98,99,99,24
MTC,369.11,99,98,4,3,25
WLGS,368.14,99,99,99,97,26
DOMH,365.77,99,94,12,18,27
STIM,362.63,99,96,16,2,28
ASTS,350.56,99,99,99,99,29
KULR,345.79,99,99,99,24,30
PTIR,335.76,99,99,99,91,31
GDS,331.17,99,98,97,98,32
QBTS,328.14,99,99,99,16,33
AZ,321.52,99,99,99,55,34
LICN,320.35,99,0,89,95,35
OCFT,308.54,99,92,94,3,36
EOSE,300.3,99,99,98,99,37
IBIO,299.85,99,96,93,30,38
UAMY,299.08,99,99,99,99,39
XCUR,297.74,99,99,99,6,40
HSAI,297.37,99,99,96,7,41
PDYN,296.59,99,99,99,91,42
YOSH,293.91,99,52,16,75,43
RCAT,292.26,99,99,99,99,44
VRNA,290.76,99,98,98,98,45
HTCO,290.26,99,99,99,3,46
INOD,287.98,99,99,99,96,47
ALBT,280.93,99,32,2,6,48
NUTX,280.61,99,99,98,99,49
EOSEW,280.57,99,99,75,96,50
BCTX,279.67,99,99,13,1,51
NNE,278.81,99,99,99,98,52
RPID,275.62,99,99,68,22,53
DBVT,272.19,99,99,99,4,54
LTBR,271.45,99,98,97,15,55
MEGL,270.28,99,16,13,7,56
ZKIN,264.89,99,99,50,14,57
LXEH,264.28,99,98,4,2,58
REBN,263.83,99,98,2,42,59
AMBR,262.38,99,99,98,96,60
MVST,260.02,99,99,99,1,61
PULM,259.45,99,99,99,29,62
JZXN,257.1,99,18,6,0,63
RKLB,256.89,99,99,99,95,64
NXL,256.13,99,99,99,97,65
CNVS,254.36,99,99,99,10,66
BABX,252.0,99,81,50,75,67
PRCH,250.57,99,97,99,9,68
LNSR,250.5,99,98,96,95,69
ETON,248.19,99,99,99,82,70
MESO,247.21,99,99,99,98,71
COMM,246.08,99,98,98,99,72
OKLO,241.05,99,99,98,6,73
TBRG,236.64,99,98,95,74,74
AGFY,234.21,99,99,99,5,75
NEON,232.27,99,99,99,99,76
GV,231.71,99,22,5,13,77
CYD,231.62,99,76,21,93,78
GORO,230.66,99,93,4,17,79
EXOD,230.38,99,99,99,99,80
JFBR,229.8,99,99,99,2,81
SRRK,229.8,99,98,99,17,82
PLTR,229.75,99,99,99,98,83
NIVF,227.8,99,0,1,1,84
ROOT,227.7,99,99,99,98,85
APP,227.67,99,99,99,98,86
JG,226.42,99,98,98,96,87
NAGE,224.4,99,96,99,98,88
GATEW,222.89,99,89,89,29,89
XNET,221.39,99,93,83,22,90
XPEV,218.11,99,96,84,19,91
CLOV,217.72,99,99,98,99,92
MFH,216.89,99,99,99,11,93
SPCB,216.12,99,98,15,7,94
