Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CHTR, 54.64B,2025-01-03, 358.35$,  2.91,  1.61,11,8,  0.96,  1.05,  1.11,  1.09,  1.15,  1.05,  1.03,1.135,2025-01-06,3,-2.4557%
COKE, 11.32B,2025-01-03,1319.47$,  2.84,  1.89,25,8,  1.06,  1.10,  1.18,  1.03,  1.11,  1.07,  1.04,0.735,2025-01-10,7,-5.1271%
AVERAGE,,,,,,,,,,,,,,,,,5.00,-3.7914% (-94.0486%)
