Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CASY, 15.68B,2025-03-26, 426.00$,  1.85,  2.50,25,10,  1.04,  1.07,  1.09,  1.03,  1.05,  1.02,  1.02,0.873,2025-03-27,1,1.1009%
CCEP, 39.66B,2025-03-26,  85.37$,  1.66,  1.56,4,1,  1.04,  1.08,  1.11,  1.04,  1.06,  1.02,  1.02,0.791,2025-03-27,1,1.0425%
AVERAGE,,,,,,,,,,,,,,,,,1.00,1.0717% (4795.9851%)
