Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
GWRE, 16.24B,2025-01-23, 204.60$,  5.12,  3.62,31,30,  1.11,  1.22,  1.32,  1.10,  1.18,  1.08,  1.04,1.309,2025-02-14,22,3.6901%
MMYT, 11.70B,2025-01-23, 109.44$,  4.06,  2.07,9,2,  0.99,  1.09,  1.17,  1.11,  1.18,  1.07,  1.05,1.363,2025-01-27,4,-4.9159%
NTRS, 19.78B,2025-01-23, 108.69$,  2.12,  2.01,35,20,  1.04,  1.16,  1.20,  1.12,  1.16,  1.03,  1.03,1.093,2025-02-10,18,1.3249%
AVERAGE,,,,,,,,,,,,,,,,,14.67,0.0330% (0.8250%)
