Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
MYO,571.68,99,99,98,8,1
AAOI,542.66,99,99,99,99,2
TPST,542.22,99,99,0,6,3
SHOT,530.31,99,99,99,7,4
NXTT,487.14,99,99,99,99,5
GYRE,484.29,99,99,96,24,6
CVNA,442.86,99,99,99,99,7
EYPT,424.63,99,87,97,98,8
DRCT,419.8,99,99,46,90,9
GREEL,419.36,99,99,99,93,10
ARBKL,412.96,99,99,95,56,11
DERM,394.7,99,99,98,45,12
CONL,390.64,99,99,93,91,13
ARBK,344.85,99,84,11,13,14
CLSK,339.51,99,98,94,98,15
MARA,339.29,99,95,87,99,16
ML,323.35,99,99,94,3,17
BITF,319.06,99,83,93,98,18
AFRM,318.63,99,98,97,85,19
PLSE,308.32,99,99,96,99,20
QXO,303.16,99,64,78,81,21
IREN,296.65,99,91,97,99,22
ACIC,296.35,99,99,99,99,23
STTK,277.75,99,31,5,44,24
CDIO,277.03,99,99,0,1,25
CASI,274.76,99,99,73,35,26
LFMD,272.7,99,99,99,99,27
COIN,267.29,99,99,95,94,28
SERA,254.82,99,44,25,96,29
ENLT,253.4,99,99,99,99,30
PRCH,252.0,99,95,5,7,31
RENB,250.71,99,99,99,1,32
CIFR,250.43,99,98,99,99,33
IMMX,246.45,99,99,98,95,34
ANF,242.94,99,99,99,97,35
BTBT,241.16,99,96,98,99,36
BWAY,240.94,99,99,98,26,37
MPTI,239.78,99,99,97,55,38
DHC,237.81,99,96,97,98,39
BBIO,233.3,99,99,99,96,40
IVVD,231.84,99,20,94,8,41
BTCM,229.21,99,75,87,85,42
AUTL,226.04,99,98,87,88,43
OLMA,225.91,99,99,99,99,44
ALXO,224.94,99,97,9,70,45
CURV,224.69,99,97,5,6,46
GBTC,224.57,99,99,96,96,47
EJH,221.44,99,99,1,0,48
BKCH,219.49,99,95,80,97,49
IXHL,218.88,99,5,4,5,50
FNGA,218.7,99,99,98,99,51
TCRX,218.42,99,99,85,54,52
SRRK,218.32,99,98,41,51,53
OPEN,218.08,99,87,91,98,54
BULZ,218.07,99,99,98,99,55
APLT,217.41,99,98,99,96,56
AUR,216.78,99,91,93,98,57
NPCE,216.74,99,99,99,92,58
SLNHP,216.37,99,96,5,3,59
DAPP,216.19,99,95,91,97,60
SKYH,215.9,99,99,80,72,61
ALT,215.42,99,12,3,2,62
RIOT,215.1,99,98,95,99,63
VRT,214.14,99,99,99,98,64
WGMI,213.78,99,91,88,98,65
AVAH,212.98,99,99,46,91,66
ETHE,212.93,99,99,95,91,67
BHVN,212.73,99,98,98,99,68
CXDO,212.7,99,98,84,14,69
MSTR,210.92,99,99,96,97,70
ELTK,208.87,99,99,98,99,71
MLTX,208.74,99,99,99,99,72
TALK,207.82,99,99,99,96,73
SYM,206.91,99,99,98,99,74
VIRC,206.75,99,97,98,34,75
CPOP,206.49,99,99,4,2,76
SATO,205.59,99,96,91,97,77
GLBS,205.46,99,99,97,8,78
AMRX,205.24,99,98,99,95,79
PROP,205.17,99,99,99,95,80
EBON,204.22,99,78,95,84,81
BLND,203.72,99,81,89,9,82
NAIL,203.17,99,97,96,99,83
NNBR,203.03,99,90,89,97,84
NEPH,202.53,99,98,89,89,85
IZM,202.08,98,99,99,97,86
CRPT,201.89,98,96,64,94,87
LMB,201.47,98,99,99,99,88
EPIX,201.37,98,99,91,85,89
MREO,199.76,98,99,97,94,90
