Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CRH, 64.06B,2025-03-24,  98.13$,  1.68,  3.49,3,1,  0.99,  1.03,  1.08,  1.04,  1.09,  1.05,  1.02,1.368,2025-03-26,2,-3.6177%
DOCS, 11.54B,2025-03-24,  66.34$,  3.12,  1.65,13,1,  1.04,  1.28,  1.44,  1.23,  1.39,  1.13,  1.11,1.345,2025-03-26,2,-7.3259%
DRI, 24.37B,2025-03-24, 208.56$,  2.79,  1.64,3650,1,  1.09,  1.20,  1.26,  1.11,  1.16,  1.05,  1.03,1.272,2025-03-27,3,-0.2733%
PPC, 12.62B,2025-03-24,  50.78$,  1.71,  1.67,2,1,  1.02,  1.06,  1.11,  1.04,  1.09,  1.05,  1.04,0.716,2025-03-27,3,4.8444%
AVERAGE,,,,,,,,,,,,,,,,,2.50,-1.5931% (-90.4120%)
