Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
XCUR,568.72,99,99,88,3,1
EOSEW,539.77,99,80,28,83,2
CLEU,535.93,99,1,3,0,3
GRRR,525.76,99,92,21,2,4
ARQQ,496.5,99,99,2,6,5
SOUN,494.8,99,98,95,99,6
WAVE,453.54,99,99,99,23,7
WHLRL,446.62,99,96,91,51,8
SRRK,431.67,99,99,99,18,9
UAMY,430.08,99,99,99,72,10
SEZL,428.86,99,99,99,99,11
IONQ,423.66,99,99,18,11,12
AENT,423.37,99,99,97,97,13
OPTT,422.59,99,95,3,76,14
DXYZ,417.67,99,99,10,77,15
WKEY,414.64,99,18,65,17,16
AMPG,414.56,99,11,3,3,17
LUNR,411.5,99,99,98,26,18
APP,408.47,99,99,99,98,19
ZVIA,408.27,99,98,26,4,20
NXL,404.32,99,99,27,98,21
EXOD,394.13,99,98,99,99,22
RKLB,393.55,99,99,98,84,23
MFH,389.45,99,99,73,86,24
GMM,381.97,99,99,4,5,25
MESO,367.94,99,99,99,99,26
AMBR,358.11,99,97,94,4,27
AZ,358.05,99,99,39,66,28
DAVE,355.86,99,99,99,99,29
QSI,349.87,99,16,7,5,30
ATGL,347.28,99,99,98,13,31
ALTS,346.2,99,97,98,99,32
HTCR,343.09,99,98,25,20,33
QURE,339.13,99,61,9,93,34
MTEK,338.84,99,95,94,88,35
INOD,333.74,99,99,96,99,36
CMRX,332.03,99,16,25,16,37
PULM,331.82,99,99,44,24,38
FOA,329.37,99,98,93,8,39
BBLGW,328.28,99,99,99,99,40
CISO,326.86,99,95,39,1,41
SKGRW,326.32,99,99,96,98,42
JYD,325.06,99,77,31,3,43
CNVS,324.92,99,99,21,7,44
ATOM,323.17,99,94,4,5,45
BURU,322.13,99,94,99,8,46
ASTS,317.94,99,99,99,99,47
DBVT,317.65,99,99,5,2,48
EOSE,316.48,99,98,99,98,49
REAL,315.88,99,98,87,95,50
ALGS,315.04,99,96,3,5,51
RDW,309.16,99,99,98,99,52
LSF,307.0,99,99,99,99,53
KINS,305.51,99,99,99,98,54
CANG,303.22,99,99,89,97,55
DOGZ,301.46,99,99,99,98,56
SMMT,297.54,99,99,99,99,57
KC,294.59,99,99,90,12,58
POET,293.61,99,99,99,98,59
XTKG,292.74,99,99,1,5,60
BFLY,290.13,99,99,97,47,61
SATX,288.6,99,92,86,95,62
NEON,287.5,99,99,99,88,63
TKNO,284.72,99,99,99,3,64
VUZI,282.65,99,97,8,9,65
ETON,280.87,99,99,98,20,66
VRAR,278.29,99,8,6,8,67
SEI,277.56,99,99,94,94,68
ONDS,276.52,99,16,28,21,69
KOD,275.52,99,98,29,16,70
NIXX,272.85,99,93,96,78,71
HSAI,272.07,99,94,19,8,72
WLFC,271.86,99,99,99,96,73
SUPV,266.74,99,98,97,98,74
BSGM,265.61,99,98,2,0,75
BTDR,264.64,99,98,12,95,76
BBAR,263.96,99,98,98,97,77
PLTR,263.7,99,99,98,94,78
MRT,263.61,99,99,98,95,79
FBRX,261.45,99,98,1,9,80
LUMN,260.73,99,99,99,11,81
RVSN,260.66,99,4,4,3,82
AAOI,260.55,99,99,92,14,83
PSNL,259.68,99,96,99,76,84
PRZO,259.38,99,97,17,5,85
OMER,258.19,99,99,56,78,86
INTZ,255.28,99,1,3,0,87
MOB,254.6,99,98,17,7,88
RDDT,254.56,99,99,87,96,89
CRDO,253.27,99,99,94,96,90
LX,253.13,99,99,98,19,91
NUTX,252.55,99,99,99,2,92
NTRBW,247.66,99,99,99,98,93
SERV,247.45,99,77,99,0,94
LPTH,243.11,98,92,60,14,95
SMR,242.25,98,99,99,99,96
ALLT,242.11,98,98,93,88,97
LENZ,240.01,98,99,99,99,98
ROOT,236.57,98,99,97,99,99
PRTH,236.46,98,98,97,95,100
NVNI,236.33,98,4,3,3,101
PRCH,236.03,98,99,16,86,102
WNW,235.78,98,15,9,2,103
UBXG,234.91,98,97,0,99,104
TARA,234.55,98,86,11,21,105
GGAL,234.42,98,98,98,96,106
LASE,233.81,98,99,99,79,107
NNE,232.78,98,99,99,99,108
SNT,231.56,98,98,75,91,109
SATL,231.46,98,94,13,28,110
BYRN,230.39,98,96,99,98,111
CHSN,230.33,98,99,99,31,112
DUOT,230.27,98,97,58,10,113
COMM,229.99,98,98,99,15,114
BBAI,229.33,98,95,18,18,115
MSTR,227.83,98,99,99,99,116
ACHR,227.81,98,96,8,52,117
ECOR,225.99,98,96,90,77,118
BTCT,225.9,98,99,5,5,119
ITP,225.64,98,15,60,10,120
TMQ,225.08,98,98,24,54,121
EBS,225.03,98,97,99,99,122
OXBR,224.9,98,98,97,98,123
PRFX,222.07,98,63,0,0,124
NITO,221.56,98,2,1,0,125
EDN,221.11,98,98,91,49,126
BMA,220.86,98,97,98,98,127
CORZ,219.73,98,99,99,99,128
ALMU,218.65,98,81,48,29,129
XMTR,217.6,98,96,40,7,130
LFVN,217.28,98,97,98,47,131
GEVO,216.93,98,97,99,8,132
LDTC,216.76,98,1,0,0,133
IKT,216.67,98,97,22,18,134
SNAL,215.41,98,80,96,7,135
ALAB,214.54,98,98,15,14,136
AVXL,213.17,98,95,38,24,137
NN,212.18,98,99,80,97,138
RUM,211.16,98,82,26,44,139
CMMB,211.08,98,96,97,93,140
ATYR,210.96,98,97,77,39,141
EAT,210.64,98,98,97,97,142
CADL,210.48,98,97,99,99,143
NEOV,209.42,98,98,95,69,144
INUV,208.88,98,52,15,28,145
CLOV,208.75,98,99,99,97,146
WLGS,207.78,98,99,99,15,147
VRNA,207.46,98,98,98,84,148
TECX,207.44,98,99,98,30,149
RKDA,205.79,98,20,46,86,150
IPX,205.61,98,97,98,94,151
NXU,205.15,98,4,2,2,152
BTCL,204.13,98,98,42,27,153
ATER,203.64,98,99,99,99,154
OPFI,202.99,98,97,93,91,155
OKLO,202.96,98,99,54,10,156
AMBO,202.84,98,89,99,15,157
BKTI,201.92,98,98,98,24,158
CRVS,201.5,98,99,99,76,159
LMND,200.88,98,98,22,83,160
QNCX,200.49,98,99,14,7,161
HOVR,200.31,98,6,1,0,162
LODE,200.19,98,89,98,2,163
YPF,199.87,98,97,87,89,164
FTK,199.81,98,98,82,91,165
UI,199.01,98,98,97,90,166
TSLL,198.98,98,98,18,90,167
NAMSW,197.81,98,94,98,99,168
NTRP,197.22,98,75,15,12,169
