Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
KC,562.27,99,99,98,10,1
WLGS,556.42,99,99,99,14,2
PSIX,541.79,99,99,99,99,3
WGS,534.49,99,99,99,99,4
BCTX,527.2,99,2,3,1,5
UMAC,515.38,99,99,96,13,6
JFBR,504.91,99,99,99,1,7
DOMH,501.33,99,7,15,8,8
DBVT,490.98,99,99,3,5,9
QBTS,488.23,99,99,93,12,10
RCAT,473.48,99,99,99,99,11
LAES,470.83,99,99,5,4,12
CMRX,466.73,99,99,17,23,13
NUKK,435.44,99,99,2,0,14
WHLRL,434.3,99,96,89,53,15
JYD,429.45,99,99,62,8,16
UAMY,416.81,99,99,98,98,17
CTM,402.31,99,99,13,8,18
BBAI,400.77,99,98,81,24,19
MVST,390.47,99,99,86,5,20
CPIX,387.88,99,96,8,14,21
HSAI,386.1,99,99,24,9,22
REBN,385.29,99,6,3,72,23
LX,383.65,99,99,97,24,24
APP,382.66,99,99,99,97,25
HIMS,372.61,99,97,97,90,26
EOSEW,367.65,99,99,34,98,27
STIM,366.4,99,92,5,3,28
GDS,360.1,99,97,97,98,29
OKLO,354.3,99,98,99,7,30
UBXG,353.27,99,99,0,2,31
RPID,352.52,99,95,80,20,32
HTCO,352.34,99,99,98,5,33
NUTX,348.68,99,99,97,98,34
NNE,347.2,99,99,99,98,35
ASTS,337.98,99,99,99,99,36
ROOT,334.53,99,99,99,99,37
EOSE,330.98,99,99,97,99,38
OPTT,326.32,99,99,8,10,39
EXOD,324.66,99,99,99,99,40
HAO,320.78,99,1,0,5,41
ALTS,320.11,99,99,98,99,42
QMCO,319.28,99,99,4,3,43
RDW,315.7,99,99,99,98,44
NXL,311.44,99,99,99,98,45
RKLB,311.09,99,99,99,91,46
CRNC,310.35,99,99,5,3,47
SATL,304.16,99,98,76,10,48
MESO,301.95,99,99,99,98,49
LTBR,300.92,99,96,98,14,50
BFLY,300.88,99,99,99,14,51
PULM,300.68,99,99,99,30,52
GRAL,300.38,99,94,48,53,53
AGFY,298.46,99,99,99,4,54
CADL,297.46,99,97,96,99,55
INOD,291.91,99,99,99,98,56
PRFX,290.54,99,97,2,0,57
PLTR,290.09,99,99,99,96,58
MFH,285.67,99,99,99,37,59
MTC,285.21,99,98,8,2,60
MEGL,282.89,99,50,12,6,61
NEON,282.69,99,98,99,99,62
LSF,281.36,99,99,99,99,63
AZ,281.31,99,99,99,15,64
DXYZ,280.56,99,99,99,82,65
VUZI,278.94,99,99,18,3,66
SMMT,278.18,99,99,99,99,67
JVA,277.06,99,96,98,98,68
ZKIN,274.14,99,56,17,12,69
XCUR,272.03,99,99,99,6,70
SPCB,271.8,99,99,16,7,71
YOSH,270.78,99,11,15,30,72
AMBR,269.77,99,99,94,96,73
LXEH,268.7,99,88,4,3,74
CTEV,268.15,99,27,2,1,75
JG,268.08,99,95,99,81,76
ATHE,266.59,99,98,7,11,77
CNVS,266.51,99,98,99,11,78
TOI,265.08,99,84,0,3,79
VRNA,264.96,99,98,98,98,80
CURI,260.66,99,97,98,97,81
SMR,259.99,99,99,99,98,82
IONQ,256.47,99,99,99,8,83
RR,255.06,99,99,2,18,84
SEZL,253.55,99,99,99,99,85
WKEY,252.45,99,99,22,40,86
CLOV,249.65,99,99,99,99,87
OXBR,248.46,99,99,98,93,88
SENS,248.45,99,98,7,11,89
