Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
AU, 18.22B,2025-03-20,  36.50$,  2.25,  1.78,3650,59,  1.24,  1.32,  1.35,  1.07,  1.09,  1.02,  1.03,0.924,2025-03-27,7,-0.8767%
FER, 32.57B,2025-03-20,  44.95$,  1.74,  3.19,11,68,  1.04,  1.08,  1.09,  1.04,  1.05,  1.01,  1.01,0.957,2025-03-27,7,0.8676%
HTHT, 12.01B,2025-03-20,  37.71$,  4.00,  2.11,1,23,  1.10,  1.11,  1.13,  1.00,  1.02,  1.02,  1.00,0.69,2025-03-25,5,-1.0077%
AVERAGE,,,,,,,,,,,,,,,,,6.33,-0.3389% (-17.7707%)
