Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CNP, 23.28B,2025-03-14,  35.48$,  2.34,  1.55,3650,13,  1.08,  1.17,  1.18,  1.08,  1.09,  1.01,  1.02,0.904,2025-03-25,11,-0.7046%
DOCU, 17.60B,2025-03-14,  85.76$,  4.94,  4.14,16,55,  0.97,  1.12,  1.21,  1.15,  1.24,  1.08,  1.04,1.024,2025-03-27,13,-0.1283%
FUTU, 14.83B,2025-03-14, 118.47$,  4.63,  1.67,7,14,  1.19,  1.36,  1.45,  1.14,  1.22,  1.06,  1.06,0.777,2025-03-20,6,-7.8839%
LPLA, 25.29B,2025-03-14, 321.99$,  3.14,  1.60,5,3,  0.92,  1.10,  1.13,  1.20,  1.23,  1.03,  1.03,0.821,2025-03-27,13,3.4784%
NWG, 48.86B,2025-03-14,  11.78$,  2.55,  4.81,7,10,  1.11,  1.22,  1.27,  1.09,  1.14,  1.05,  1.05,1.165,2025-03-27,13,3.0560%
AVERAGE,,,,,,,,,,,,,,,,,11.20,-0.4365% (-13.2859%)
