Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
GLW, 40.35B,2025-01-31,  51.78$,  2.61,  1.78,5,1,  1.07,  1.16,  1.23,  1.08,  1.15,  1.06,  1.05,1.019,2025-02-03,3,-1.3905%
KEYS, 27.03B,2025-01-31, 178.35$,  3.98,  1.61,488,26,  1.07,  1.16,  1.18,  1.08,  1.10,  1.01,  1.01,1.099,2025-02-21,21,-1.6260%
AVERAGE,,,,,,,,,,,,,,,,,12.00,-1.5083% (-37.0139%)
