Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
IP, 29.15B,2025-03-25,  56.26$,  2.38,  1.83,17,2,  1.03,  1.07,  1.12,  1.04,  1.09,  1.04,  1.03,0.983,2025-03-27,2,-2.9506%
PRMB, 12.96B,2025-03-25,  33.52$,  4.45,  1.55,17,1,  1.03,  1.18,  1.27,  1.15,  1.23,  1.07,  1.05,1.087,2025-03-27,2,2.7745%
AVERAGE,,,,,,,,,,,,,,,,,2.00,-0.0881% (-14.8524%)
