Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
AGI, 11.23B,2025-02-20,  23.27$,  1.76,  1.75,3650,3,  1.16,  1.20,  1.25,  1.04,  1.08,  1.04,  1.04,1.02,2025-02-21,1,-2.4925%
CIB, 10.79B,2025-02-20,  43.44$,  1.54,  3.68,3650,16,  1.24,  1.32,  1.32,  1.06,  1.06,  1.00,  1.02,1.102,2025-02-27,7,-3.9134%
LNG, 51.99B,2025-02-20, 226.92$,  3.87,  1.96,10,5,  1.02,  1.14,  1.19,  1.11,  1.17,  1.05,  1.04,0.939,2025-02-25,5,-4.7946%
MFC, 53.63B,2025-02-20,  31.82$,  2.83,  2.25,48,4,  1.04,  1.09,  1.12,  1.04,  1.07,  1.03,  1.03,1.018,2025-03-04,12,-8.2652%
ONC, 28.48B,2025-02-20, 244.20$,  2.90,  2.05,93,47,  1.20,  1.22,  1.29,  1.02,  1.07,  1.06,  1.05,0.654,2025-03-03,11,0.5446%
PODD, 18.60B,2025-02-20, 288.29$,  2.32,  1.57,402,39,  1.06,  1.20,  1.27,  1.13,  1.20,  1.06,  1.06,1.287,2025-02-21,1,-1.9043%
PRMB, 12.96B,2025-02-20,  32.49$,  1.88,  1.73,1,39,  1.02,  1.23,  1.30,  1.20,  1.27,  1.06,  1.07,1.087,2025-03-03,11,2.1237%
AVERAGE,,,,,,,,,,,,,,,,,6.86,-2.6717% (-76.3417%)
