Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
ROOT,574.1,99,99,96,96,1
LENZ,555.35,99,83,30,22,2
CONL,547.39,99,99,99,90,3
ELEV,539.9,99,99,5,5,4
VSSYW,523.33,99,99,0,2,5
DAVE,513.72,99,99,90,24,6
SKGRW,499.8,99,61,3,37,7
CRBP,480.62,99,99,25,89,8
VINC,441.51,99,99,13,22,9
SMCI,433.01,99,99,98,99,10
CPOP,430.73,99,99,98,5,11
MSTR,421.97,99,98,99,95,12
VKTX,420.03,99,99,96,96,13
ASPI,416.54,99,99,97,40,14
NAMSW,411.11,99,99,98,94,15
CLSK,409.55,99,99,99,90,16
BMR,366.62,99,99,5,8,17
APLT,349.81,99,99,99,99,18
CVNA,345.7,99,99,99,99,19
CRDF,329.88,99,76,47,24,20
IINNW,319.7,99,94,93,40,21
NVDL,317.26,99,99,98,99,22
BYSI,315.57,99,76,17,9,23
ALTS,311.53,99,97,10,2,24
OCGN,311.48,99,97,22,4,25
CANC,308.85,99,99,99,99,26
JSPR,306.63,99,98,8,15,27
JANX,301.28,99,91,26,13,28
IMNM,299.75,99,99,97,98,29
SHOT,298.3,99,99,99,99,30
SKYE,295.86,99,99,6,18,31
EQ,291.49,99,99,14,14,32
EYPT,291.34,99,99,99,97,33
TPST,290.78,99,99,99,0,34
NXTT,289.07,99,99,99,99,35
CDLX,288.73,99,29,96,99,36
ML,288.15,99,99,99,95,37
CRVO,287.98,99,96,46,8,38
LEXX,287.48,99,97,52,14,39
DJT,282.49,99,99,82,61,40
LSF,281.11,99,13,32,37,41
NGNE,281.06,99,98,76,90,42
BITX,281.0,99,98,97,13,43
APM,280.67,99,12,15,6,44
MYO,280.13,99,99,99,98,45
NKTX,277.83,99,99,98,2,46
ARQ,276.89,99,95,92,19,47
SYRE,275.04,99,99,98,87,48
SLDB,274.85,99,99,97,3,49
OCEA,273.85,99,19,0,4,50
ZJYL,272.5,99,99,99,99,51
EXOD,270.93,99,98,15,39,52
SNDA,270.66,99,84,34,29,53
FTEL,269.64,99,98,6,53,54
VERA,269.32,99,99,82,32,55
COIN,265.84,99,99,99,94,56
MNMD,261.41,99,93,85,50,57
GCT,260.53,99,99,99,93,58
VRT,259.38,99,99,98,99,59
STTK,259.0,99,99,99,6,60
RNTX,256.86,99,99,98,12,61
ADCT,256.19,99,99,84,1,62
YMAB,255.46,99,99,94,16,63
CATX,248.18,99,99,90,10,64
QXO,247.79,99,99,99,83,65
PRAX,246.93,99,98,67,92,66
JZXN,246.13,99,21,4,1,67
DTST,245.98,99,94,89,98,68
NOTV,245.69,99,96,14,5,69
KRRO,245.62,99,96,98,9,70
AQST,244.46,99,97,96,88,71
SYBX,244.03,99,98,99,99,72
SEZL,243.85,99,98,8,0,73
TSHA,242.52,99,97,93,99,74
GBTC,241.87,99,99,99,97,75
LFMD,241.65,99,99,99,99,76
APGE,236.97,99,96,92,43,77
NVDU,235.48,99,98,67,46,78
XTLB,234.12,99,14,15,22,79
BYRN,234.04,99,98,96,2,80
OCTO,231.53,99,92,98,99,81
PRCH,229.83,99,98,99,4,82
APP,229.04,99,98,98,99,83
KUKE,226.47,99,99,92,97,84
CCCC,224.39,99,99,98,2,85
SOUN,223.95,99,98,77,8,86
CSPI,223.69,99,99,94,98,87
USD,222.54,98,98,97,98,88
ANF,222.11,98,99,99,99,89
ORN,220.65,98,97,94,99,90
MOD,220.17,98,99,98,99,91
SG,218.44,98,64,77,79,92
ODYS,218.43,98,14,14,20,93
SERA,217.01,98,99,99,28,94
ABSI,214.94,98,99,99,10,95
TALK,214.87,98,98,99,99,96
NAGE,214.86,98,60,24,45,97
APEI,208.91,98,94,97,12,98
BHVN,207.39,98,98,98,98,99
ATOS,205.36,98,79,81,23,100
CLS,205.28,98,98,97,99,101
TCRX,204.65,98,98,99,92,102
EPIX,204.16,98,98,98,87,103
AAOI,203.98,98,99,99,99,104
DYN,203.62,98,98,90,10,105
NVDA,203.31,98,98,97,99,106
ESOA,202.75,98,99,97,97,107
BLND,202.0,98,98,98,82,108
CRPT,201.99,98,98,99,52,109
MPTI,201.75,98,98,99,98,110
RNA,201.54,98,96,19,3,111
NNBR,201.37,98,98,99,82,112
FEMY,201.18,98,97,23,99,113
SPIR,201.13,98,98,94,22,114
QBTS,200.82,98,98,24,7,115
GYRE,200.55,98,99,99,96,116
CDRO,200.53,98,98,42,72,117
LTRN,198.54,98,25,20,7,118
ETHE,197.56,98,99,99,96,119
VST,197.48,98,96,91,95,120
CGEN,196.71,98,99,98,89,121
GAP,196.52,98,95,98,88,122
HRTG,196.44,98,93,97,99,123
MPU,195.81,98,98,85,6,124
RGLS,195.49,98,41,62,76,125
AKBA,195.37,98,93,96,99,126
LVTX,193.22,98,83,13,7,127
KINS,192.67,98,95,95,91,128
OCUL,192.46,98,99,84,11,129
HOWL,192.42,98,99,96,11,130
MTC,192.16,98,77,94,5,131
FULC,190.75,98,98,96,55,132
AEYE,190.32,98,92,34,81,133
IBRX,190.12,98,95,99,5,134
IOVA,189.69,98,99,88,8,135
MREO,189.34,98,99,99,94,136
FGEN,189.13,98,97,2,0,137
PDYN,188.49,98,26,3,1,138
NYXH,188.14,98,99,8,61,139
POWL,186.78,98,99,95,99,140
RENB,186.63,98,88,99,99,141
HNST,186.55,98,97,98,6,142
OSCR,185.91,98,99,98,85,143
XPO,185.63,98,98,97,99,144
INO,185.16,98,88,20,4,145
STIM,184.74,98,96,89,3,146
BDTX,184.7,98,98,87,88,147
BMA,183.97,98,95,93,62,148
MGNX,183.81,98,99,97,21,149
AUTL,183.1,98,98,99,56,150
ZENV,182.76,98,97,82,88,151
PXLW,182.69,98,98,34,9,152
SANA,182.57,98,97,60,14,153
EWTX,182.47,98,98,97,12,154
FNGA,182.28,98,99,99,99,155
GOTU,181.34,98,98,70,89,156
ARM,181.17,98,98,82,18,157
NAIL,180.16,98,98,98,96,158
ENTX,180.11,98,92,12,14,159
SLN,179.72,98,99,98,92,160
NPCE,178.83,98,99,99,99,161
ARMP,178.28,98,93,94,98,162
ADAP,178.02,98,98,9,11,163
MRKR,177.41,98,96,98,99,164
HRTX,176.85,98,96,88,6,165
BULZ,176.53,98,98,99,98,166
KOLD,175.81,98,98,98,98,167
ENGN,175.47,98,96,7,73,168
SOXL,175.36,98,98,98,96,169
TARS,175.32,98,98,89,84,170
NN,174.96,98,82,91,98,171
WGS,174.32,98,99,4,3,172
ADSE,174.31,98,97,95,97,173
ACMR,174.1,98,95,95,98,174
TAYD,172.87,97,96,87,94,175
AIHS,172.7,97,97,9,7,176
REAL,172.66,97,17,87,89,177
CLRO,172.65,97,16,16,31,178
WSM,172.65,97,95,95,93,179
PROP,172.2,97,98,98,99,180
CELH,172.12,97,92,87,97,181
HIMS,171.79,97,83,81,21,182
IPX,170.53,97,98,91,97,183
CXDO,170.38,97,99,99,84,184
REAX,170.11,97,98,62,70,185
MMYT,169.76,97,96,94,97,186
GIFI,168.82,97,81,85,22,187
AMRX,168.76,97,97,99,99,188
MRSN,168.67,97,97,44,1,189
FATE,168.62,97,98,36,1,190
LWAY,168.5,97,90,97,98,191
CAMT,167.89,97,97,98,99,192
DEFI,167.65,97,96,96,88,193
BITC,167.42,97,95,91,33,194
GAU,167.18,97,94,96,71,195
NAMS,167.14,97,97,40,12,196
SUPV,166.84,97,95,97,27,197
SKYH,166.68,97,97,98,81,198
EVER,166.51,97,97,94,17,199
ARQT,166.47,97,99,2,2,200
CRDL,166.39,97,98,80,94,201
CELU,166.37,97,89,2,1,202
DELL,166.06,97,96,94,97,203
FTAI,165.68,97,96,96,97,204
LIDRW,165.64,97,17,0,67,205
BETH,165.36,97,96,94,58,206
AHG,165.21,97,99,95,99,207
ICU,164.96,97,98,80,2,208
AMSC,164.36,97,98,98,97,209
HBB,164.32,97,94,94,91,210
ANNX,163.93,97,97,94,4,211
ALT,163.73,97,99,99,4,212
TRVI,163.26,97,95,7,70,213
SKYW,163.23,97,97,97,98,214
FDMT,162.61,97,97,89,16,215
DSP,162.23,97,95,95,93,216
TARA,161.99,97,99,14,7,217
ELUT,161.57,97,95,82,6,218
NCMI,161.36,97,86,97,98,219
CNM,161.33,97,95,95,89,220
DFH,161.24,97,97,98,98,221
CEG,161.14,97,89,85,92,222
TPC,161.05,97,76,85,90,223
CYTK,160.95,97,98,98,12,224
