Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
FNGR,521.6,99,99,96,24,1
CABA,418.61,99,99,99,99,2
CVNA,412.75,99,99,99,40,3
MLTX,375.67,99,99,99,99,4
ENLT,357.08,99,99,99,99,5
PROP,329.35,99,99,67,2,6
TLSIW,327.35,99,99,52,21,7
AAOI,304.86,99,99,98,42,8
RENB,300.65,99,60,2,4,9
CDLX,299.47,99,99,88,1,10
SHOT,280.07,99,99,4,2,11
IONQ,279.23,99,99,98,36,12
REKR,273.53,99,98,96,96,13
TSHA,255.64,99,99,4,0,14
OLMA,252.82,99,99,99,87,15
NPCE,247.29,99,91,95,97,16
ELVN,245.15,99,99,99,99,17
IZM,241.82,99,99,94,80,18
SYRE,237.19,99,98,1,7,19
EYPT,232.43,99,99,98,4,20
AHG,232.2,99,8,6,4,21
MAMA,229.14,99,99,98,93,22
SMCI,228.69,99,99,99,99,23
MNSO,226.98,99,99,98,99,24
APCX,226.21,99,99,97,98,25
APP,219.91,99,98,96,19,26
TPCS,219.01,99,99,99,99,27
DAKT,218.17,99,98,98,98,28
GDXU,217.69,99,98,99,99,29
NSPR,216.39,99,99,97,20,30
LMB,215.84,99,99,99,99,31
VKTX,215.43,99,99,99,99,32
VRT,214.77,99,99,98,88,33
NVDL,210.46,99,99,99,98,34
GREEL,209.22,99,58,95,99,35
FBL,208.06,99,99,99,99,36
KOLD,206.81,99,98,99,99,37
PHVS,205.29,99,99,90,9,38
BBIO,201.73,99,99,95,96,39
BGLC,199.27,99,98,0,4,40
USM,199.16,99,99,7,20,41
TOI,199.11,99,55,5,2,42
NBTX,199.01,99,98,92,16,43
LFMD,197.35,99,99,98,6,44
ULBI,196.3,99,98,78,24,45
INDV,194.94,99,99,99,99,46
CAMT,193.4,99,98,89,86,47
MYO,190.57,99,47,5,11,48
TSAT,189.29,99,98,81,15,49
AKBA,189.14,99,99,99,96,50
WW,188.57,99,98,94,21,51
ELF,188.48,99,99,99,99,52
POWL,188.15,99,99,97,97,53
ACHR,187.48,99,99,94,31,54
ANF,187.33,99,98,97,92,55
NN,186.66,99,97,83,7,56
STRL,186.59,99,99,97,96,57
WFRD,186.37,99,99,95,98,58
PSHG,186.03,99,30,2,0,59
NVDA,184.59,99,99,99,97,60
MRKR,183.72,99,99,88,1,61
RGTI,182.59,99,99,85,1,62
SVIX,182.36,99,98,98,89,63
CLS,182.27,99,98,90,90,64
FNGA,181.13,99,98,99,94,65
MOD,180.98,99,99,98,98,66
TDW,180.27,99,98,93,98,67
TNGX,180.08,99,96,10,12,68
VTGN,179.97,99,93,1,21,69
TTI,179.67,99,97,17,9,70
OCTO,179.29,99,99,99,0,71
SLNO,179.04,99,99,99,71,72
XTNT,178.96,99,98,64,90,73
HOV,178.58,99,98,98,96,74
GRPN,178.57,99,99,10,1,75
ATLX,178.24,99,99,98,98,76
ROOT,178.08,99,95,76,3,77
WHLRL,177.58,99,97,74,48,78
NERV,177.41,99,99,99,3,79
CSPI,175.23,99,96,93,96,80
APLD,174.57,99,99,99,91,81
AMRX,174.4,99,97,93,5,82
ORIC,174.4,99,99,96,94,83
GEOS,173.67,99,96,95,96,84
DFH,173.65,98,99,98,88,85
MDXG,172.84,98,97,97,83,86
ARLO,172.02,98,98,98,92,87
PESI,171.93,98,98,98,99,88
AUR,171.54,98,99,95,8,89
TDS,170.36,98,98,4,13,90
ANTX,170.29,98,13,9,51,91
LWAY,169.94,98,92,84,84,92
GNLX,169.76,98,99,99,99,93
IMVT,169.18,98,98,99,99,94
WULF,169.09,98,99,97,12,95
BDTX,168.64,98,94,64,54,96
XPO,168.07,98,98,96,48,97
DTST,167.83,98,93,65,14,98
SKYW,166.98,98,98,98,51,99
NGL,166.87,98,98,99,98,100
GIFT,166.23,98,99,95,99,101
BWMX,166.18,98,97,94,87,102
CIFR,165.9,98,99,99,99,103
HRTG,165.85,98,99,96,90,104
HLX,164.81,98,96,87,97,105
MPTI,164.54,98,92,71,41,106
CELH,164.48,98,98,97,88,107
QTRX,164.02,98,98,98,16,108
SOWG,164.01,98,96,98,97,109
TALK,163.95,98,97,95,13,110
ARDX,163.55,98,99,99,99,111
BULZ,163.28,98,97,99,91,112
OII,163.04,98,96,92,96,113
COCO,162.44,98,97,98,97,114
ORN,162.09,98,93,44,88,115
RXST,162.01,98,98,97,95,116
RELY,161.26,98,98,96,98,117
SVRA,160.93,98,99,97,95,118
INTR,160.66,98,97,95,5,119
CMT,160.58,98,98,95,97,120
OKUR,160.54,98,96,99,99,121
FTFT,160.25,98,98,99,99,122
IESC,160.23,98,98,96,93,123
VIST,159.9,98,98,98,98,124
FOR,159.35,98,98,94,71,125
SYM,159.14,98,99,99,98,126
FSLY,159.04,98,97,95,97,127
FTI,158.26,98,97,94,97,128
BWAY,158.17,98,95,20,4,129
AEHR,158.09,98,98,99,99,130
MSC,157.47,98,99,98,99,131
MATH,157.44,98,97,89,96,132
BZH,157.07,98,98,97,88,133
TOMZ,156.95,98,95,83,62,134
LFVN,156.73,98,91,92,21,135
BHAT,156.57,98,94,91,48,136
CMPR,156.06,98,98,97,72,137
PKX,155.96,98,98,94,93,138
RIG,155.87,98,97,94,98,139
ACLS,155.65,98,98,98,99,140
EDU,154.94,98,97,94,98,141
OPRT,154.82,98,83,82,5,142
META,154.75,98,98,97,96,143
XPEV,154.69,98,97,28,8,144
COSM,154.46,98,99,99,99,145
EVLV,153.81,98,99,99,91,146
INOD,153.75,98,99,99,99,147
IREN,153.47,98,95,88,92,148
ARBKL,153.39,98,98,97,99,149
EH,153.09,98,99,98,92,150
NAIL,153.01,98,98,98,95,151
MHO,152.91,98,98,97,96,152
ADSE,152.86,98,98,96,5,153
ETON,152.76,98,96,88,96,154
CWCO,152.51,98,96,95,70,155
W,152.1,98,98,94,11,156
IDYA,152.02,98,97,97,66,157
XPON,152.01,98,97,98,99,158
BUR,151.61,98,94,96,21,159
SMHI,151.54,98,97,94,82,160
DMAC,151.51,98,98,98,28,161
LAB,151.45,98,97,88,97,162
INDP,151.41,98,77,33,15,163
GBTC,151.25,98,97,85,95,164
DELL,150.86,98,91,86,29,165
MTRX,150.64,98,71,53,17,166
FNGO,150.51,98,97,98,93,167
GASS,150.29,97,98,81,40,168
PLTR,149.89,97,97,98,77,169
NPKI,149.82,97,95,87,87,170
BLDR,149.51,97,98,98,95,171
ROIV,149.35,97,98,97,97,172
QD,148.95,97,99,98,88,173
AUID,148.64,97,99,64,1,174
SAIA,148.54,97,97,94,94,175
CRDB,148.5,97,98,86,97,176
ODC,148.44,97,98,97,92,177
NUVL,148.37,97,96,99,98,178
LLY,148.35,97,96,92,76,179
DKNG,147.91,97,96,96,94,180
TROO,147.72,97,96,96,98,181
OPRA,147.7,97,99,99,98,182
GTEC,147.65,97,19,15,5,183
MDGL,147.6,97,93,99,99,184
LYRA,147.57,97,82,56,5,185
GYRE,147.22,97,78,7,1,186
USD,147.2,97,97,98,94,187
PARR,147.04,97,97,77,98,188
BLRX,146.76,97,97,98,27,189
AFRM,146.59,97,29,92,8,190
NATR,145.9,97,98,91,83,191
PAY,145.83,97,95,78,12,192
URGN,145.69,97,99,95,68,193
SCYX,145.5,97,89,97,34,194
KGEI,145.37,97,95,97,99,195
PGY,145.37,97,98,17,13,196
FCNCA,145.35,97,96,98,17,197
HNRG,144.81,97,91,77,94,198
GCT,144.73,97,97,74,5,199
ALTO,144.41,97,95,47,1,200
FTAI,144.3,97,97,96,96,201
EDN,144.12,97,98,98,93,202
TECX,144.04,97,98,82,95,203
ATXG,144.01,97,99,2,2,204
IOT,143.93,97,97,98,96,205
CNTA,143.78,97,98,94,24,206
CRS,143.63,97,94,94,86,207
DHC,143.3,97,99,98,93,208
CNR,142.95,97,94,78,49,209
TORO,142.82,97,41,17,0,210
CAAP,142.8,97,97,93,96,211
AMR,142.71,97,91,69,79,212
XP,142.64,97,95,95,6,213
LI,142.43,97,97,93,45,214
ADVM,142.29,97,99,97,42,215
EOSEW,141.82,97,99,99,99,216
OPEN,141.8,97,95,95,9,217
IMNM,141.66,97,96,92,96,218
COHN,141.63,97,27,2,14,219
AMSC,141.51,97,98,95,31,220
PPSI,141.47,97,98,99,19,221
UEC,141.33,97,84,30,24,222
RCEL,141.2,97,98,99,99,223
IPX,140.91,97,85,93,20,224
FSTR,140.88,97,97,82,78,225
DMRC,140.67,97,96,96,72,226
LNZA,140.53,97,92,19,1,227
NOA,140.24,97,97,94,94,228
ACMR,140.18,97,87,28,39,229
PR,140.11,97,94,83,93,230
ELTK,139.8,97,98,99,78,231
ARMP,139.76,97,99,5,11,232
IMMX,139.68,97,85,78,87,233
JFIN,139.61,97,97,99,94,234
BTBT,139.45,97,99,99,96,235
CRNX,139.15,97,14,80,25,236
TIGR,138.71,97,52,14,8,237
SPNT,138.67,97,97,96,92,238
BWLP,138.64,97,95,88,86,239
SPOK,138.38,97,95,96,94,240
WEAV,138.21,97,98,97,75,241
PLSE,137.73,97,99,99,93,242
SPHR,137.47,97,97,84,78,243
CORT,137.25,97,91,62,35,244
GGAL,137.25,97,97,98,93,245
APLT,137.11,97,84,95,22,246
ARCT,137.06,97,94,97,19,247
YRD,136.9,97,95,96,95,248
INZY,136.9,97,97,98,97,249
ACIU,136.53,97,89,16,30,250
RSI,136.5,96,90,15,11,251
MUFG,136.43,96,91,84,82,252
RCL,136.43,96,97,98,92,253
SCNX,136.32,96,80,3,3,254
ETNB,136.25,96,98,99,99,255
ANIP,136.13,96,96,95,92,256
LSEA,135.94,96,98,90,56,257
TDUP,135.49,96,99,68,79,258
RIOT,135.44,96,98,97,97,259
BOOM,135.4,96,86,12,87,260
ONTO,135.34,96,92,92,91,261
GIII,135.13,96,86,86,20,262
OVID,135.13,96,96,97,93,263
CVU,134.91,96,98,98,98,264
NAMSW,134.83,96,99,99,99,265
MEDP,134.78,96,93,91,79,266
HEPS,134.76,96,97,97,78,267
NAK,134.6,96,69,28,20,268
PBF,134.56,96,91,72,96,269
DWTX,134.38,96,97,99,6,270
SSD,134.37,96,95,92,86,271
DLO,134.24,96,17,8,14,272
FNGG,134.14,96,95,97,63,273
PLPC,134.12,96,97,98,98,274
GSHD,134.1,96,91,93,84,275
REAL,133.92,96,97,61,6,276
SVXY,133.82,96,94,95,87,277
TAYD,133.82,96,96,98,97,278
TQQQ,133.78,96,95,97,78,279
BCC,133.7,96,96,84,28,280
DUOL,133.5,96,91,95,98,281
NE,133.5,96,95,70,90,282
HLLY,133.46,96,99,67,7,283
COUR,133.31,96,89,64,16,284
SDRL,133.27,96,96,88,95,285
NYC,133.02,96,94,97,99,286
ALAR,132.94,96,22,25,2,287
GE,132.94,96,96,96,97,288
NCMI,132.77,96,40,93,0,289
NRP,132.73,96,94,51,91,290
AWH,132.65,96,4,2,86,291
CPS,132.25,96,97,97,99,292
UCO,132.21,96,77,16,11,293
PHM,132.06,96,97,96,95,294
HITI,131.99,96,23,21,6,295
GATEW,131.97,96,12,11,99,296
RMBS,131.89,96,93,98,97,297
ESOA,131.81,96,97,47,20,298
BLTE,131.81,96,17,1,91,299
NXE,131.62,96,84,85,26,300
UBER,131.49,96,93,96,91,301
CCJ,131.38,96,92,90,74,302
FIX,131.37,96,95,94,96,303
AZEK,131.26,96,96,91,87,304
CHX,131.2,96,94,79,83,305
MSTR,131.13,96,96,93,92,306
COIN,131.09,96,92,26,97,307
BOSC,130.84,96,96,91,72,308
PRG,130.81,96,97,96,92,309
EME,130.76,96,96,91,94,310
ETHE,130.7,96,93,48,77,311
APPF,130.58,96,93,96,87,312
XYF,130.56,96,95,96,78,313
ADBE,130.54,96,95,94,75,314
KRYS,130.51,96,96,97,73,315
JOE,130.49,96,96,81,56,316
BBW,130.36,96,92,48,94,317
IFRX,130.31,96,81,99,77,318
NVO,130.19,96,95,90,94,319
ROCK,129.95,96,95,90,81,320
GP,129.85,96,95,73,16,321
LEU,129.7,96,82,62,62,322
XPRO,129.66,96,94,78,93,323
RVMD,129.65,96,91,82,72,324
DUOT,129.6,96,93,98,53,325
NU,129.57,96,97,97,39,326
FG,129.5,96,97,87,33,327
SPRB,129.5,96,83,95,98,328
MPC,129.35,96,93,53,95,329
MMYT,129.33,96,93,35,27,330
GPOR,129.3,96,94,88,42,331
MDB,129.2,96,96,97,27,332
FICO,129.14,96,94,95,96,333
CONL,129.13,95,87,5,97,334
