Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CRH, 64.06B,2025-03-19,  98.76$,  2.61,  3.79,9,180,  1.00,  1.04,  1.09,  1.04,  1.09,  1.05,  1.02,1.368,2025-03-21,2,-4.1616%
FMS, 14.41B,2025-03-19,  24.78$,  3.07,  3.09,32,59,  1.05,  1.13,  1.16,  1.08,  1.11,  1.02,  1.01,0.906,2025-03-27,8,-0.9282%
GFL, 18.20B,2025-03-19,  48.01$,  2.12,  1.80,3650,9,  1.07,  1.11,  1.14,  1.03,  1.07,  1.03,  1.04,1.051,2025-03-27,8,1.6455%
GLW, 40.35B,2025-03-19,  48.76$,  1.64,  1.69,13,1,  0.99,  1.05,  1.09,  1.06,  1.10,  1.04,  1.04,1.019,2025-03-26,7,-3.4044%
HES, 49.49B,2025-03-19, 156.38$,  2.28,  1.63,212,6,  1.08,  1.12,  1.11,  1.04,  1.03,  0.99,  0.99,1.219,2025-03-27,8,1.7202%
JBL, 15.76B,2025-03-19, 139.48$,  2.68,  1.82,8,36,  0.89,  1.04,  1.09,  1.16,  1.21,  1.04,  1.03,1.186,2025-03-27,8,-0.0574%
LUV, 20.38B,2025-03-19,  33.60$,  3.51,  1.52,49,2,  1.08,  1.10,  1.13,  1.02,  1.05,  1.03,  1.01,1.1,2025-03-27,8,0.9821%
OWL, 32.15B,2025-03-19,  21.01$,  5.14,  2.44,13,157,  0.93,  0.98,  1.03,  1.06,  1.11,  1.05,  1.01,1.188,2025-03-27,8,-2.9034%
AVERAGE,,,,,,,,,,,,,,,,,7.12,-0.8884% (-36.6908%)
