Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
CPAY, 25.11B,2025-01-08, 357.42$,  2.22,  1.74,15,11,  1.01,  1.13,  1.15,  1.13,  1.15,  1.02,  1.02,1.257,2025-02-04,27,6.2224%
CQP, 30.83B,2025-01-08,  56.32$,  1.90,  1.50,16,4,  1.07,  1.14,  1.16,  1.07,  1.09,  1.02,  1.02,0.681,2025-01-27,19,3.3913%
GFL, 18.20B,2025-01-08,  44.75$,  2.84,  3.28,8,13,  1.00,  1.08,  1.14,  1.08,  1.14,  1.05,  1.03,1.051,2025-01-10,2,-1.2067%
GMED, 10.23B,2025-01-08,  86.55$,  3.58,  1.84,3650,11,  1.06,  1.17,  1.24,  1.10,  1.17,  1.06,  1.05,1.189,2025-02-03,26,6.9786%
KGC, 15.39B,2025-01-08,  10.38$,  4.34,  1.78,18,42,  1.06,  1.13,  1.20,  1.07,  1.14,  1.07,  1.06,1.312,2025-02-13,36,9.9229%
AVERAGE,,,,,,,,,,,,,,,,,22.00,5.0617% (126.8732%)
