Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
DOCS, 11.54B,2025-02-07,  79.23$,  8.49,  5.34,837,124,  1.45,  1.82,  2.01,  1.25,  1.39,  1.11,  1.09,1.345,2025-02-11,4,-5.4146%
NET, 41.81B,2025-02-07, 166.66$,  7.90,  5.07,800,191,  1.43,  1.76,  1.84,  1.23,  1.29,  1.05,  1.04,1.273,2025-02-19,12,-3.6421%
TTWO, 38.10B,2025-02-07, 208.77$,  5.16,  4.36,1005,286,  1.12,  1.26,  1.28,  1.12,  1.14,  1.02,  1.03,0.82,2025-02-21,14,1.3795%
VRSN, 24.10B,2025-02-07, 221.39$,  1.68,  1.70,398,22,  1.09,  1.17,  1.19,  1.07,  1.09,  1.02,  1.01,0.872,2025-03-11,32,6.8431%
AVERAGE,,,,,,,,,,,,,,,,,15.50,-0.2085% (-4.7968%)
