Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Rank
DJT,466.26,99,99,99,32,1
AMR,429.83,99,99,99,99,2
IVT,414.46,99,99,98,95,3
HPKEW,397.21,99,99,98,49,4
LXU,394.03,99,99,99,99,5
DTST,343.69,99,99,99,99,6
HUSA,342.8,99,20,12,69,7
BTU,338.26,99,99,99,99,8
SANG,331.94,99,99,99,24,9
BPT,310.98,99,99,24,93,10
BTCS,283.15,99,99,99,99,11
HUDI,278.73,99,99,99,8,12
PECO,278.19,99,99,99,99,13
OBE,277.32,99,99,99,99,14
SCWO,277.13,99,99,99,98,15
MARPS,266.44,99,74,54,81,16
SQFTP,255.39,99,99,99,99,17
CAR,248.51,99,98,99,98,18
SKYH,247.78,99,84,44,33,19
VYGR,242.09,99,56,12,1,20
SGLY,238.18,99,99,93,15,21
IPI,227.87,99,96,97,95,22
EP,226.18,99,99,99,99,23
BTE,222.75,99,99,99,99,24
SRTS,221.74,99,99,99,23,25
UCO,221.68,99,99,94,96,26
VET,220.03,99,99,98,97,27
HDSN,218.55,99,98,99,98,28
UAN,218.44,99,99,99,99,29
LQDA,217.91,99,99,97,16,30
IMTE,217.6,99,95,25,50,31
EGY,215.04,99,99,93,94,32
AEHR,212.26,99,99,99,99,33
HPK,211.47,99,99,97,22,34
LNTH,211.12,99,94,93,91,35
PBT,210.16,99,99,99,93,36
SGML,210.05,99,99,99,98,37
GTE,208.75,99,99,92,95,38
RES,208.04,99,99,60,80,39
PDS,206.87,99,99,92,96,40
AA,206.63,99,99,98,98,41
OXY,202.79,99,97,74,94,42
VIST,202.77,99,99,96,96,43
KOS,201.35,99,97,85,88,44
SD,200.46,99,98,98,99,45
MXC,200.02,99,93,58,92,46
ZBAI,199.87,99,99,99,99,47
METC,199.27,99,99,99,99,48
ERX,198.9,99,99,91,94,49
EXEEL,198.38,99,98,95,94,50
DIG,196.49,99,99,92,94,51
NRT,194.42,99,99,98,98,52
TRVI,192.69,99,1,1,2,53
CNR,191.66,99,99,98,99,54
HSON,191.18,99,98,98,72,55
EXEEW,190.39,99,98,95,93,56
RGC,190.03,99,99,99,98,57
MOS,188.57,99,96,91,92,58
CPSS,187.88,99,99,98,92,59
DVN,187.27,99,99,98,97,60
VALU,187.01,99,98,96,78,61
RYI,186.93,99,93,96,97,62
EXEEZ,186.72,99,98,95,93,63
DXLG,185.41,99,99,99,99,64
KGEI,184.14,99,44,29,81,65
ARTW,183.5,99,93,66,72,66
AR,183.49,99,98,97,99,67
PAMT,182.9,99,99,99,96,68
NCSM,182.58,99,97,74,88,69
CENX,182.02,99,98,90,78,70
TWI,181.57,99,96,93,87,71
ZIM,180.34,99,99,99,98,72
KZR,180.07,99,99,99,94,73
GUSH,179.68,99,96,90,97,74
APA,178.0,98,98,94,89,75
KEN,177.76,98,98,94,91,76
MUR,177.63,98,98,94,95,77
NINE,177.18,98,10,2,17,78
HCC,176.72,98,98,92,86,79
NRP,176.28,98,99,98,92,80
OXBR,176.07,98,99,99,81,81
BORR,175.75,98,86,80,58,82
CF,175.07,98,97,96,89,83
AMPY,174.8,98,97,74,99,84
AOSL,173.06,98,97,98,89,85
FCUV,173.02,98,98,98,97,86
TDW,171.75,98,93,30,79,87
AMPH,171.23,98,96,84,26,88
EDRY,171.18,98,98,96,99,89
ARLP,170.68,98,99,98,98,90
SEATW,170.51,98,98,98,38,91
PTEN,170.3,98,99,79,94,92
IDR,169.46,98,99,96,59,93
RRC,168.86,98,97,95,98,94
WFRD,168.11,98,99,99,97,95
GLNG,167.85,98,96,78,85,96
MTUS,167.62,98,92,97,97,97
CNQ,167.12,98,98,91,90,98
RCMT,167.03,98,97,99,98,99
LWLG,166.63,98,99,99,99,100
TH,166.31,98,66,86,96,101
MVO,166.18,98,99,97,97,102
DDS,166.01,98,98,99,98,103
PBF,165.6,98,97,61,87,104
OVV,165.34,98,97,93,97,105
BXC,164.62,98,98,99,93,106
ACLS,163.81,98,97,98,91,107
HAL,163.12,98,98,63,75,108
DOGZ,162.72,98,57,99,95,109
BNO,162.32,98,97,85,90,110
MTDR,162.0,98,98,97,98,111
VRN,161.98,98,99,90,96,112
