Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
AWK, 27.89B,2025-03-10, 149.31$,  2.10,  2.39,523,16,  1.18,  1.11,  1.12,  0.94,  0.95,  1.01,  1.01,0.681,2025-03-19,9,-4.8624%
RMD, 32.70B,2025-03-10, 236.63$,  2.65,  2.11,16,25,  1.00,  1.00,  1.03,  0.99,  1.03,  1.04,  1.01,0.737,2025-03-11,1,-4.5810%
RVTY, 12.90B,2025-03-10, 118.23$,  1.71,  1.75,20,51,  1.01,  1.00,  1.02,  0.99,  1.00,  1.02,  1.01,1.066,2025-03-11,1,-4.4912%
SCI, 11.57B,2025-03-10,  83.82$,  3.71,  2.46,54,16,  1.07,  1.06,  1.09,  0.99,  1.02,  1.02,  1.01,0.912,2025-03-11,1,-4.9869%
WSO, 20.70B,2025-03-10, 520.51$,  2.47,  2.82,14,14,  1.07,  1.06,  1.07,  0.99,  1.00,  1.01,  1.01,0.905,2025-03-13,3,-5.5695%
AVERAGE,,,,,,,,,,,,,,,,,3.00,-4.8982% (-99.7780%)
