Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Sell Date,Holding Duration,Profit
GFI, 18.76B,2025-02-26,  19.12$,  5.54,  1.60,2,43,  1.19,  1.22,  1.23,  1.03,  1.03,  1.00,  1.01,0.765,2025-02-27,1,-3.7657%
GFL, 18.20B,2025-02-26,  44.36$,  2.01,  1.56,2,1,  1.00,  1.04,  1.08,  1.04,  1.09,  1.04,  1.03,1.051,2025-02-27,1,-2.9757%
KGC, 15.39B,2025-02-26,  11.08$,  3.25,  1.51,4,6,  1.05,  1.13,  1.18,  1.07,  1.12,  1.05,  1.06,1.312,2025-02-27,1,-4.1516%
LYG, 58.56B,2025-02-26,   3.66$,  1.91,  6.88,3650,0,  1.25,  1.24,  1.26,  1.00,  1.01,  1.02,  1.03,1.253,2025-03-10,12,-0.2732%
MMM, 82.89B,2025-02-26, 147.43$,  2.06,  1.64,4,24,  1.05,  1.11,  1.19,  1.06,  1.13,  1.07,  1.05,1.017,2025-03-04,6,-1.0649%
NRG, 19.83B,2025-02-26, 113.33$,  6.89,  1.83,3650,21,  1.13,  1.25,  1.29,  1.11,  1.14,  1.03,  1.04,1.123,2025-02-27,1,-7.2532%
SFM, 14.77B,2025-02-26, 151.19$,  3.61,  1.65,4,2,  1.02,  1.20,  1.32,  1.17,  1.29,  1.10,  1.10,0.673,2025-02-27,1,-5.5030%
AVERAGE,,,,,,,,,,,,,,,,,3.29,-3.5696% (-98.2365%)
